,timestamp,id,x,y,z,vel_x,vel_z,vel_y
2513,321.93333333333334,119,7.8816592,8.0033044,0.0,-1.5332138,0.0,-0.083928089
2514,322.3333333333333,117,11.532086,5.1133908,0.0,1.5350929,0.0,0.037070193
2515,322.3333333333333,118,9.1790578,4.8007101,0.0,1.5549408,0.0,0.35372836
2516,322.3333333333333,120,12.594124,6.3416968,0.0,-1.3837224,0.0,0.46693619
2517,322.3333333333333,119,7.2862281,8.0082675,0.0,-1.4979972,0.0,0.063915514
2518,322.73333333333335,117,12.14065,5.1280867,0.0,1.6877312,0.0,-0.11528608
2519,322.73333333333335,118,9.795366,4.940912,0.0,1.531198,0.0,0.44695912
2520,322.73333333333335,120,12.040635,6.5284713,0.0,-1.2989819,0.0,0.46451077
2521,322.73333333333335,119,6.6832614,8.0544368,0.0,-1.5197809,0.0,0.11636987
2522,323.1333333333333,117,12.882271,5.0211619,0.0,1.8540516,0.0,-0.26731194
2523,323.1333333333333,118,10.404016,5.1582774,0.0,1.5216254,0.0,0.54341341
2524,323.1333333333333,120,11.554938,6.7133054,0.0,-1.2142413,0.0,0.46208535
2525,323.1333333333333,119,6.0704034,8.1013634,0.0,-1.5321451,0.0,0.1173166
2526,363.1333333333333,122,10.935857,6.6345162,0.0,-1.35426,0.0,0.37895449
2527,363.1333333333333,121,11.060779,5.8812926,0.0,-1.6479572,0.0,0.38079157
2528,363.53333333333336,122,10.394153,6.786098,0.0,-1.3143458,0.0,0.37853364
2529,363.53333333333336,121,10.401596,6.0336093,0.0,-1.4625867,0.0,0.37347086
2530,363.93333333333334,122,9.8843799,6.9373431,0.0,-1.338414,0.0,0.2842616
2531,363.93333333333334,121,9.8907094,6.1800693,0.0,-1.339024,0.0,0.32133407
2532,364.3333333333333,122,9.3234213,7.0135073,0.0,-1.4083911,0.0,0.29242031
2533,364.3333333333333,121,9.3303766,6.2906765,0.0,-1.4115369,0.0,0.27863111
2534,364.73333333333335,122,8.757667,7.1712794,0.0,-1.3754251,0.0,0.34326113
2535,364.73333333333335,121,8.7614799,6.4029742,0.0,-1.5878771,0.0,0.34285164
2536,365.1333333333333,122,8.2230813,7.2881162,0.0,-1.3487306,0.0,0.24325188
2537,365.1333333333333,121,8.060075,6.5649578,0.0,-1.559079,0.0,0.34478436
2538,365.53333333333336,122,7.6786825,7.3658809,0.0,-1.3653746,0.0,0.29841054
2539,365.53333333333336,121,7.5142167,6.6788017,0.0,-1.3716608,0.0,0.33830589
2540,365.93333333333334,122,7.1307816,7.5268446,0.0,-1.27356,0.0,0.34592665
2541,365.93333333333334,121,6.9627463,6.8356025,0.0,-1.3366783,0.0,0.33945
2542,366.3333333333333,122,6.6598346,7.6426222,0.0,-1.2427278,0.0,0.24330414
2543,366.3333333333333,121,6.4448741,6.9503617,0.0,-1.3065351,0.0,0.23654829
2544,366.73333333333335,122,6.1365993,7.7214879,0.0,-1.3139627,0.0,0.25076056
2545,366.73333333333335,121,5.9175183,7.0248412,0.0,-1.3243213,0.0,0.24012951
2546,367.1333333333333,122,5.6086644,7.8432306,0.0,-1.2754838,0.0,0.24971719
2547,367.1333333333333,121,5.385417,7.1424653,0.0,-1.2856203,0.0,0.2394565
2548,367.53333333333336,122,5.1162123,7.9212617,0.0,-1.2390256,0.0,0.19632864
2549,367.53333333333336,121,4.889022,7.2164064,0.0,-1.3068423,0.0,0.18976883
2550,367.93333333333334,122,4.6174439,8.0002935,0.0,-1.3095522,0.0,0.25638718
2551,367.93333333333334,121,4.3399432,7.2942804,0.0,-1.3788124,0.0,0.24972808
2552,368.3333333333333,122,4.0685705,8.1263714,0.0,-1.6182332,0.0,0.33536349
2553,368.3333333333333,121,3.7859721,7.4161888,0.0,-1.4428436,0.0,0.472891
2554,368.73333333333335,122,3.3228574,8.2685843,0.0,-1.5846624,0.0,0.28167871
2555,368.73333333333335,121,3.1856683,7.6725932,0.0,-1.402419,0.0,0.47419068
2556,369.1333333333333,122,2.8008406,8.3517144,0.0,-1.3096568,0.0,0.26353449
2557,369.1333333333333,121,2.6640369,7.7955414,0.0,-1.3125029,0.0,0.30935615
2558,369.53333333333336,122,2.275132,8.4794119,0.0,-1.3227878,0.0,0.32131253
2559,369.53333333333336,121,2.135666,7.9200781,0.0,-1.3295158,0.0,0.31336609
2560,369.93333333333334,122,1.7426103,8.6087644,0.0,-1.2732799,0.0,0.37544196
2561,369.93333333333334,121,1.6004242,8.0462343,0.0,-1.2797825,0.0,0.36813744
2562,370.3333333333333,122,1.256508,8.7797655,0.0,-1.1504067,0.0,0.535103
2563,370.3333333333333,121,1.11184,8.214588,0.0,-1.2196477,0.0,0.53432066
2564,370.3333333333333,123,-2.9692524,5.2632746,0.0,1.5150735,0.0,-0.17055952
2565,370.73333333333335,122,0.82228497,9.0368468,0.0,-1.1500023,0.0,0.70665125
2566,370.73333333333335,121,0.62470606,8.4736908,0.0,-1.2290629,0.0,0.5955606
2567,370.73333333333335,124,9.7884656,6.5849375,0.0,-1.7180196,0.0,0.10199946
2568,370.73333333333335,123,-2.363223,5.1950508,0.0,1.358163,0.0,-0.28178939
2569,371.1333333333333,122,0.33650621,9.3450865,0.0,-1.0324376,0.0,0.70185388
2570,371.1333333333333,121,0.12858971,8.6910365,0.0,-1.1824162,0.0,0.54122608
2571,371.1333333333333,124,9.1012577,6.6257373,0.0,-1.7372061,0.0,0.052305907
2572,371.1333333333333,123,-1.882722,5.0378431,0.0,1.1526815,0.0,-0.09771861
2573,371.53333333333336,122,-0.0036651292,9.5983299,0.0,-0.97842103,0.0,0.70302085
2574,371.53333333333336,121,-0.32122688,8.9066716,0.0,-1.1206269,0.0,0.65422109
2575,371.53333333333336,124,8.3987007,6.6267822,0.0,-1.7738528,0.0,0.0026383181
2576,371.53333333333336,123,-1.4410778,5.1168759,0.0,1.1302353,0.0,-0.2109135
2577,371.93333333333334,122,-0.44623062,9.9075032,0.0,-1.1164496,0.0,0.72066411
2578,371.93333333333334,121,-0.7679118,9.2144134,0.0,-1.1269267,0.0,0.71660821
2579,371.93333333333334,124,7.6821755,6.627848,0.0,-1.7609452,0.0,-0.10381669
2580,371.93333333333334,123,-0.97853378,4.8691123,0.0,1.2966854,0.0,-0.44722393
2581,372.3333333333333,122,-0.89682484,10.174861,0.0,-1.1264855,0.0,0.66839506
2582,372.3333333333333,121,-1.2227682,9.4799582,0.0,-1.1371411,0.0,0.66386205
2583,372.3333333333333,124,6.9899445,6.5437289,0.0,-1.7476485,0.0,-0.21237213
2584,372.3333333333333,123,-0.4037295,4.7590968,0.0,1.4412201,0.0,-0.10165051
2585,372.73333333333335,124,6.2840567,6.4579503,0.0,-1.7293235,0.0,-0.27232539
2586,372.73333333333335,123,0.1744423,4.7877919,0.0,1.4262082,0.0,-0.0422929
2587,373.1333333333333,124,5.6064857,6.3258686,0.0,-1.7068522,0.0,-0.2800933
2588,373.1333333333333,123,0.73723707,4.7252625,0.0,1.4017821,0.0,-0.098868908
2589,373.53333333333336,124,4.9185749,6.2338756,0.0,-1.7361915,0.0,-0.23217749
2590,373.53333333333336,123,1.295868,4.7086968,0.0,1.3869719,0.0,-0.041129384
2591,373.93333333333334,124,4.2175326,6.1401266,0.0,-1.7101545,0.0,-0.23945824
2592,373.93333333333334,123,1.8468146,4.6923589,0.0,1.4212402,0.0,-0.15360193
2593,374.3333333333333,124,3.5504514,6.042309,0.0,-1.6790067,0.0,-0.19195384
2594,374.3333333333333,123,2.4328601,4.5858152,0.0,1.4624754,0.0,-0.15400056
2595,374.3333333333333,125,-2.7556412,4.5436267,0.0,1.5208249,0.0,-0.039944517
2596,374.73333333333335,124,2.8743272,5.9865635,0.0,-1.7136664,0.0,-0.25128376
2597,374.73333333333335,123,3.016795,4.5691585,0.0,1.3895916,0.0,-0.039638057
2598,374.73333333333335,125,-2.1473112,4.5276489,0.0,1.5149894,0.0,0.018809364
2599,375.1333333333333,124,2.1795183,5.841282,0.0,-1.6866388,0.0,-0.31340275
2600,375.1333333333333,123,3.5445334,4.5541048,0.0,1.3620974,0.0,-0.14800283
2601,375.1333333333333,125,-1.5436497,4.5586742,0.0,1.6977261,0.0,0.071529666
2602,375.53333333333336,124,1.5250162,5.7358413,0.0,-1.6593345,0.0,-0.37865689
2603,375.53333333333336,123,4.1064729,4.4507562,0.0,1.4632897,0.0,-0.095878246
2604,375.53333333333336,125,-0.78913029,4.5848727,0.0,1.7291085,0.0,-0.046392379
2605,375.93333333333334,124,0.85205067,5.5383565,0.0,-1.6331065,0.0,-0.50061636
2606,375.93333333333334,123,4.7151651,4.4774022,0.0,1.4461391,0.0,-0.039617393
2607,375.93333333333334,125,-0.16036288,4.5215603,0.0,1.4957228,0.0,-0.15540571
2608,375.93333333333334,126,-5.2800941,6.3659319,0.0,1.3395635,0.0,0.17890874
2609,375.93333333333334,127,-5.5400354,7.3012011,0.0,1.3445702,0.0,0.16397498
2610,376.3333333333333,124,0.21853098,5.3353482,0.0,-1.545947,0.0,-0.68645066
2611,376.3333333333333,123,5.2633842,4.4190623,0.0,1.4139792,0.0,-0.19963372
2612,376.3333333333333,125,0.40744797,4.4605481,0.0,1.4909713,0.0,0.073515358
2613,376.3333333333333,126,-4.7442687,6.4374954,0.0,1.331005,0.0,0.17776569
2614,376.3333333333333,127,-5.0022073,7.3667911,0.0,1.3359744,0.0,0.16292669
2615,376.73333333333335,124,-0.38470696,4.989196,0.0,-1.4591602,0.0,-0.93262678
2616,376.73333333333335,123,5.8463485,4.3176952,0.0,1.4587666,0.0,-0.039963326
2617,376.73333333333335,125,1.0324142,4.5803726,0.0,1.5997294,0.0,0.12689462
2618,376.73333333333335,126,-4.2152902,6.5081444,0.0,1.3848215,0.0,0.17197119
2619,376.73333333333335,127,-4.4712558,7.4315425,0.0,1.3189467,0.0,0.1608501
2620,377.1333333333333,124,-0.9487972,4.5892468,0.0,-1.4842673,0.0,-0.94785202
2621,377.1333333333333,123,6.4303974,4.3870917,0.0,1.3883614,0.0,0.06871124
2622,377.1333333333333,125,1.6872315,4.5620638,0.0,1.6278456,0.0,0.010303596
2623,377.1333333333333,126,-3.6364115,6.5750723,0.0,1.4261595,0.0,0.048614977
2624,377.1333333333333,127,-3.94705,7.4954712,0.0,1.3612777,0.0,0.037207922
2625,377.53333333333336,124,-1.5721208,4.2309143,0.0,-1.5929115,0.0,-1.1405052
2626,377.53333333333336,123,6.9570376,4.3726642,0.0,1.363861,0.0,0.014806538
2627,377.53333333333336,125,2.3346907,4.5886155,0.0,1.6015404,0.0,0.010591676
2628,377.53333333333336,126,-3.0743626,6.5470364,0.0,1.3958963,0.0,-0.069629587
2629,377.53333333333336,127,-3.3822336,7.4613088,0.0,1.4027577,0.0,-0.084844467
2630,377.93333333333334,124,-2.2231264,3.6768427,0.0,-1.627514,0.0,-1.3851792
2631,377.93333333333334,123,7.5214862,4.3989369,0.0,1.4108484,0.0,0.27178324
2632,377.93333333333334,125,2.9684638,4.5705371,0.0,1.504856,0.0,-0.15287695
2633,377.93333333333334,126,-2.5196944,6.5193687,0.0,1.4455632,0.0,-0.07210705
2634,377.93333333333334,127,-2.8248438,7.4275956,0.0,1.4526433,0.0,-0.087861752
2635,378.3333333333333,123,8.0857163,4.5900908,0.0,1.3940168,0.0,0.37161792
2636,378.3333333333333,125,3.5385755,4.4663139,0.0,1.4812002,0.0,-0.15133394
2637,378.3333333333333,126,-1.917912,6.4893508,0.0,1.550676,0.0,-0.19299756
2638,378.3333333333333,127,-2.220119,7.3910194,0.0,1.6973934,0.0,-0.16033864
2639,378.73333333333335,123,8.6366996,4.6962312,0.0,1.369056,0.0,0.3140375
2640,378.73333333333335,125,4.153424,4.44947,0.0,1.5827813,0.0,-0.043360743
2641,378.73333333333335,126,-1.2791537,6.3649706,0.0,1.3355441,0.0,-0.12413508
2642,378.73333333333335,127,-1.4669291,7.2993247,0.0,1.6733916,0.0,-0.1584794
2643,379.1333333333333,123,9.1809611,4.8413208,0.0,1.3498846,0.0,0.35985313
2644,379.1333333333333,125,4.8048005,4.4316253,0.0,1.6180768,0.0,0.0093064772
2645,379.1333333333333,126,-0.84947675,6.3900427,0.0,1.259873,0.0,-0.0043088425
2646,379.1333333333333,127,-0.88140576,7.2642359,0.0,1.4488366,0.0,-0.14370577
2647,379.53333333333336,123,9.7166073,4.9841137,0.0,1.371805,0.0,0.20253166
2648,379.53333333333336,125,5.4478854,4.4569152,0.0,1.5910306,0.0,0.0096027315
2649,379.53333333333336,126,-0.27125523,6.3615235,0.0,1.2928874,0.0,-0.23423141
2650,379.53333333333336,127,-0.30785977,7.1843601,0.0,1.4286643,0.0,-0.14210052
2651,379.93333333333334,123,10.278405,5.0033461,0.0,1.3974336,0.0,0.14672184
2652,379.93333333333334,125,6.077625,4.4393075,0.0,1.6162183,0.0,-0.045189784
2653,379.93333333333334,128,-1.8447726,4.8488094,0.0,1.8689399,0.0,-0.28929526
2654,379.93333333333334,126,0.18483315,6.2026576,0.0,1.1387712,0.0,-0.33875159
2655,379.93333333333334,127,0.26152567,7.1505555,0.0,1.413613,0.0,-0.083926731
2656,380.3333333333333,123,10.834554,5.1014912,0.0,1.4252027,0.0,0.19234797
2657,380.3333333333333,125,6.7408601,4.4207633,0.0,1.7001942,0.0,0.0046781191
2658,380.3333333333333,128,-1.0971967,4.7330913,0.0,1.9136871,0.0,-0.34619738
2659,380.3333333333333,126,0.63976171,6.0905223,0.0,1.5129663,0.0,-0.24013144
2660,380.3333333333333,127,0.82303062,7.1172187,0.0,1.452333,0.0,-0.14191519
2661,380.73333333333335,123,11.418567,5.1572245,0.0,1.4931075,0.0,0.087579047
2662,380.73333333333335,125,7.4377804,4.44305,0.0,1.6705514,0.0,0.0050554595
2663,380.73333333333335,128,-0.31382296,4.5718515,0.0,2.0051171,0.0,-0.4011103
2664,380.73333333333335,126,1.3952062,6.0105524,0.0,1.6823629,0.0,-0.24516093
2665,380.73333333333335,127,1.4233921,7.0370233,0.0,1.4899868,0.0,-0.19903022
2666,381.1333333333333,123,12.02904,5.1715544,0.0,1.4713698,0.0,0.18204178
2667,381.1333333333333,125,8.0773012,4.4248077,0.0,1.5850967,0.0,-0.045214835
2668,381.1333333333333,128,0.50689703,4.4122031,0.0,1.9144573,0.0,-0.27907438
2669,381.1333333333333,126,1.985652,5.8943935,0.0,1.4047605,0.0,-0.28567829
2670,381.1333333333333,127,2.01502,6.9579946,0.0,1.4037736,0.0,-0.24736583
2671,381.53333333333336,123,12.595663,5.3028579,0.0,1.4165572,0.0,0.3282587
2672,381.53333333333336,125,8.7058577,4.4068782,0.0,1.5603854,0.0,0.00636042
2673,381.53333333333336,128,1.2177429,4.348592,0.0,1.6913573,0.0,-0.26844907
2674,381.53333333333336,126,2.5190146,5.7820098,0.0,1.3248382,0.0,-0.27915395
2675,381.53333333333336,127,2.5464109,6.8391307,0.0,1.3161492,0.0,-0.34966881
2676,381.93333333333334,125,9.3256095,4.4298961,0.0,1.5862416,0.0,0.055564124
2677,381.93333333333334,128,1.8599829,4.1974438,0.0,1.6546751,0.0,-0.37633846
2678,381.93333333333334,126,3.0455226,5.6710704,0.0,1.3671929,0.0,-0.27803839
2679,381.93333333333334,127,3.0679394,6.6782595,0.0,1.3585504,0.0,-0.34878968
2680,382.3333333333333,125,9.974851,4.4513295,0.0,1.559164,0.0,0.054586915
2681,382.3333333333333,128,2.5414829,4.0475212,0.0,1.7538577,0.0,-0.31768428
2682,382.3333333333333,126,3.6127689,5.5595791,0.0,1.4082712,0.0,-0.27679325
2683,382.3333333333333,127,3.6332512,6.5600989,0.0,1.3999576,0.0,-0.34708115
2684,382.73333333333335,125,10.572941,4.4735656,0.0,1.5388181,0.0,0.25129171
2685,382.73333333333335,128,3.263069,3.9432964,0.0,1.7844272,0.0,-0.31307794
2686,382.73333333333335,126,4.1721395,5.4496358,0.0,1.3887853,0.0,-0.27296334
2687,382.73333333333335,127,4.1879055,6.4005946,0.0,1.3841394,0.0,-0.28931062
2688,383.1333333333333,125,11.205906,4.6523628,0.0,1.5656222,0.0,0.39386753
2689,383.1333333333333,128,3.9690247,3.7970589,0.0,1.7531872,0.0,-0.30808165
2690,383.1333333333333,126,4.7237972,5.3412084,0.0,1.3729885,0.0,-0.21583399
2691,383.1333333333333,127,4.7405627,6.3286504,0.0,1.3752664,0.0,-0.12560202
2692,383.53333333333336,125,11.825438,4.7886596,0.0,1.5861669,0.0,0.48097761
2693,383.53333333333336,128,4.6656188,3.6968311,0.0,1.7296681,0.0,-0.19449292
2694,383.53333333333336,126,5.2705303,5.2769686,0.0,1.3636354,0.0,-0.05349368
2695,383.53333333333336,127,5.2881186,6.300113,0.0,1.3560385,0.0,-0.12346948
2696,383.93333333333334,125,12.474839,5.0371449,0.0,1.6235015,0.0,0.62121327
2697,383.93333333333334,128,5.3527592,3.6414645,0.0,1.7059347,0.0,-0.083778837
2698,383.93333333333334,126,5.8147056,5.2984135,0.0,1.3475891,0.0,0.00062603923
2699,383.93333333333334,127,5.8253935,6.2298749,0.0,1.3949843,0.0,-0.072703656
2700,384.3333333333333,128,6.0303665,3.629808,0.0,1.6820169,0.0,0.024055601
2701,384.3333333333333,126,6.3486016,5.2774694,0.0,1.2679832,0.0,-0.10213655
2702,384.3333333333333,127,6.404106,6.2419501,0.0,1.3785545,0.0,-0.019051773
2703,384.73333333333335,128,6.6983727,3.660709,0.0,1.6011067,0.0,0.077555272
2704,384.73333333333335,126,6.8290921,5.2167042,0.0,1.3040682,0.0,-0.10315672
2705,384.73333333333335,127,6.9282371,6.2146334,0.0,1.3012339,0.0,-0.067817583
2706,385.1333333333333,128,7.3112519,3.6918522,0.0,1.5168667,0.0,0.025161901
2707,385.1333333333333,126,7.3918562,5.194944,0.0,1.3381079,0.0,-0.1550651
2708,385.1333333333333,127,7.4450931,6.187696,0.0,1.3385705,0.0,-0.018499189
2709,385.53333333333336,128,7.9118661,3.6808385,0.0,1.49454,0.0,0.075944389
2710,385.53333333333336,126,7.8995785,5.0926521,0.0,1.263522,0.0,-0.20280205
2711,385.53333333333336,127,7.9990935,6.1998341,0.0,1.4238767,0.0,-0.023353807
2712,385.93333333333334,128,8.5068839,3.7526077,0.0,1.4728254,0.0,0.12675798
2713,385.93333333333334,126,8.4026738,5.0327024,0.0,1.251783,0.0,-0.09797227
2714,385.93333333333334,127,8.5841945,6.1690129,0.0,1.4025305,0.0,-0.023412504
2715,386.3333333333333,128,9.0901264,3.7822449,0.0,1.4463531,0.0,0.073495793
2716,386.3333333333333,126,8.9010049,5.0142743,0.0,1.2350498,0.0,-0.096317712
2717,386.3333333333333,127,9.1211179,6.1811041,0.0,1.2842586,0.0,0.082688825
2718,386.73333333333335,128,9.6639664,3.8114043,0.0,1.5809661,0.0,0.2701303
2719,386.73333333333335,126,9.3907136,4.9556482,0.0,1.1704534,0.0,-0.043282831
2720,386.73333333333335,127,9.6116014,6.235164,0.0,1.2629629,0.0,0.032253826
2721,387.1333333333333,128,10.354899,3.9983492,0.0,1.8109868,0.0,0.55926596
2722,387.1333333333333,129,13.152258,4.2800447,0.0,0.060839384,0.0,-0.96611564
2723,387.1333333333333,126,9.8373676,4.9796481,0.0,1.1613226,0.0,0.10764881
2724,387.1333333333333,127,10.131488,6.2069071,0.0,1.2944704,0.0,0.028361738
2725,387.53333333333336,128,11.112756,4.2588171,0.0,1.8712281,0.0,0.59476143
2726,387.53333333333336,129,13.176594,3.8935985,0.0,0.062426025,0.0,-0.91863587
2727,387.53333333333336,126,10.319772,5.0417673,0.0,1.1915639,0.0,0.0055856351
2728,387.53333333333336,127,10.647178,6.2578534,0.0,1.2294851,0.0,0.080255572
2729,387.93333333333334,128,11.851882,4.4741583,0.0,1.7823819,0.0,0.58237142
2730,387.93333333333334,129,13.202199,3.545136,0.0,0.032006333,0.0,-0.43557805
2731,387.93333333333334,126,10.790619,4.9841166,0.0,1.1173569,0.0,-0.24000766
2732,387.93333333333334,127,11.115076,6.2711116,0.0,1.2039711,0.0,-0.11546337
2733,388.3333333333333,128,12.538661,4.7247142,0.0,1.7169492,0.0,0.62638987
2734,388.3333333333333,129,13.202199,3.545136,0.0,0.0,0.0,0.0
2735,388.3333333333333,126,11.213657,4.8497611,0.0,1.0575962,0.0,-0.3358886
2736,388.3333333333333,127,11.610355,6.1654827,0.0,1.2381959,0.0,-0.26407227
2737,401.1333333333333,130,10.707363,3.9100453,0.0,-1.2966091,0.0,-0.17275713
2738,401.1333333333333,131,11.139367,4.9315007,0.0,-1.4772071,0.0,-0.24443976
2739,401.53333333333336,130,10.18872,3.8409424,0.0,-1.3065255,0.0,-0.17407836
2740,401.53333333333336,131,10.548484,4.8337248,0.0,-1.5928779,0.0,-0.29354894
2741,401.93333333333334,130,9.662143,3.7707826,0.0,-1.3265876,0.0,-0.17675139
2742,401.93333333333334,131,9.8650643,4.6966616,0.0,-1.6724797,0.0,-0.29692186
2743,401.93333333333334,132,12.090566,5.8293492,0.0,-1.7078539,0.0,0.086145705
2744,402.3333333333333,130,9.1274496,3.6995413,0.0,-1.3993743,0.0,-0.17855781
2745,402.3333333333333,131,9.2105,4.5961873,0.0,-1.5479753,0.0,-0.25669184
2746,402.3333333333333,132,11.407424,5.8638075,0.0,-1.7207813,0.0,0.18559599
2747,402.73333333333335,130,8.5426435,3.6279363,0.0,-1.3707722,0.0,-0.23431302
2748,402.73333333333335,131,8.6266841,4.4913081,0.0,-1.5805934,0.0,-0.31327093
2749,402.73333333333335,133,12.147607,5.3221957,0.0,-1.8150368,0.0,-0.21623181
2750,402.73333333333335,132,10.713941,5.977826,0.0,-1.7549884,0.0,0.18831448
2751,403.1333333333333,130,8.0308319,3.5120909,0.0,-1.3401467,0.0,-0.23853179
2752,403.1333333333333,131,7.9460253,4.3455706,0.0,-1.7101243,0.0,-0.21099981
2753,403.1333333333333,133,11.421592,5.235703,0.0,-1.6942099,0.0,-0.37303946
2754,403.1333333333333,132,10.003434,6.0144591,0.0,-1.7411391,0.0,0.14012511
2755,403.53333333333336,130,7.4705262,3.4371109,0.0,-1.2509182,0.0,-0.24400994
2756,403.53333333333336,131,7.2585847,4.3225083,0.0,-1.6280101,0.0,-0.11384921
2757,403.53333333333336,133,10.792239,5.0237642,0.0,-1.7732135,0.0,-0.17715497
2758,403.53333333333336,132,9.3210296,6.0899261,0.0,-1.7222537,0.0,0.19046391
2759,403.53333333333336,134,-2.0225529,11.376178,0.0,1.2452791,0.0,-1.1526472
2760,403.53333333333336,135,-2.9796927,-1.0162131,0.0,0.95807387,0.0,1.2585812
2761,403.93333333333334,130,7.0300974,3.3168829,0.0,-1.2156436,0.0,-0.24798127
2762,403.93333333333334,131,6.6436172,4.2544912,0.0,-1.6097253,0.0,-0.2234031
2763,403.93333333333334,133,10.003022,5.093979,0.0,-2.0069646,0.0,-0.075856533
2764,403.93333333333334,132,8.6256307,6.1668302,0.0,-1.7631732,0.0,0.040553888
2765,403.93333333333334,134,-1.5244413,10.915119,0.0,1.3753756,0.0,-1.1041768
2766,403.93333333333334,136,12.506833,5.9623816,0.0,-1.016234,0.0,0.34378666
2767,403.93333333333334,135,-2.5964631,-0.51278062,0.0,1.0220689,0.0,1.2532645
2768,404.3333333333333,130,6.4980113,3.2387259,0.0,-1.4620666,0.0,-0.35679819
2769,404.3333333333333,131,5.9708044,4.1437858,0.0,-1.6344161,0.0,-0.17314566
2770,404.3333333333333,133,9.1866675,4.9630789,0.0,-2.1050872,0.0,-0.072725811
2771,404.3333333333333,132,7.910491,6.1223692,0.0,-1.7465874,0.0,-0.011613773
2772,404.3333333333333,134,-0.92225248,10.492836,0.0,1.6298992,0.0,-1.005872
2773,404.3333333333333,136,12.100339,6.0998963,0.0,-1.3478634,0.0,0.55902186
2774,404.3333333333333,135,-2.1620376,-0.013601518,0.0,1.0739295,0.0,1.1798222
2775,404.73333333333335,130,5.8604441,3.0314444,0.0,-1.5414072,0.0,-0.36065868
2776,404.73333333333335,131,5.3360843,4.1159747,0.0,-1.5494675,0.0,-0.17983254
2777,404.73333333333335,133,8.3189518,5.0357984,0.0,-1.99219,0.0,-0.031310797
2778,404.73333333333335,132,7.2283608,6.1575392,0.0,-1.7242783,0.0,0.036586435
2779,404.73333333333335,134,-0.2205219,10.110421,0.0,1.486494,0.0,-0.92549421
2780,404.73333333333335,136,11.428542,6.4095991,0.0,-1.5565939,0.0,0.57625614
2781,404.73333333333335,135,-1.7373196,0.43107716,0.0,1.1909133,0.0,1.1072241
2782,405.1333333333333,130,5.2648856,2.9501989,0.0,-1.4361021,0.0,-0.095952065
2783,405.1333333333333,131,4.7312304,3.9999198,0.0,-1.6389862,0.0,-0.23546993
2784,405.1333333333333,133,7.5929155,4.9380303,0.0,-1.882748,0.0,-0.1402928
2785,405.1333333333333,132,6.5310684,6.1516384,0.0,-1.7599985,0.0,-0.014893981
2786,405.1333333333333,134,0.2669427,9.752441,0.0,1.4684934,0.0,-0.85753106
2787,405.1333333333333,136,10.855064,6.5609012,0.0,-1.6471565,0.0,0.29449424
2788,405.1333333333333,135,-1.2093069,0.87217779,0.0,1.3004535,0.0,0.97637767
2789,405.53333333333336,130,4.7115625,2.9546827,0.0,-1.5186211,0.0,-0.097917532
2790,405.53333333333336,131,4.0248953,3.9275988,0.0,-1.7189188,0.0,-0.12846698
2791,405.53333333333336,133,6.8127535,4.9235641,0.0,-1.8693465,0.0,-0.19917262
2792,405.53333333333336,132,5.820362,6.145624,0.0,-1.7873822,0.0,0.091156577
2793,405.53333333333336,134,0.95427279,9.4243964,0.0,1.7176194,0.0,-0.65023982
2794,405.53333333333336,136,10.110817,6.6451945,0.0,-1.6758029,0.0,0.25048131
2795,405.53333333333336,135,-0.69695681,1.2121793,0.0,1.3894975,0.0,0.6695635
2796,405.93333333333334,130,4.0499887,2.8718649,0.0,-1.4737308,0.0,0.011942256
2797,405.93333333333334,131,3.3560954,3.8971462,0.0,-1.5688195,0.0,-0.13483733
2798,405.93333333333334,133,6.0974383,4.7786922,0.0,-1.7999917,0.0,-0.25884541
2799,405.93333333333334,132,5.1011626,6.2245636,0.0,-1.7675265,0.0,0.035328386
2800,405.93333333333334,134,1.6410382,9.2322491,0.0,1.6502702,0.0,-0.36310265
2801,405.93333333333334,136,9.5144215,6.7612862,0.0,-1.5080355,0.0,0.19208509
2802,405.93333333333334,135,-0.097708925,1.4078286,0.0,1.3657871,0.0,0.60049397
2803,405.93333333333334,137,12.850536,5.1764366,0.0,-1.2259254,0.0,-0.53104348
2804,406.3333333333333,130,3.5325778,2.9642365,0.0,-1.4802773,0.0,0.28997953
2805,406.3333333333333,131,2.7698397,3.8197289,0.0,-1.600922,0.0,-0.19285773
2806,406.3333333333333,133,5.3727601,4.7164878,0.0,-2.1748512,0.0,-0.092298565
2807,406.3333333333333,132,4.4063408,6.1738867,0.0,-1.6834762,0.0,0.03158789
2808,406.3333333333333,134,2.2744889,9.1339143,0.0,1.6907825,0.0,-0.25412968
2809,406.3333333333333,136,8.9043883,6.7988626,0.0,-1.5381356,0.0,0.094744803
2810,406.3333333333333,135,0.39567289,1.6925745,0.0,1.2117678,0.0,0.53388033
2811,406.3333333333333,137,12.360166,4.9640192,0.0,-1.3728248,0.0,-0.38348648
2812,406.73333333333335,130,2.8657669,3.1038485,0.0,-1.6352247,0.0,0.12601893
2813,406.73333333333335,131,2.0753578,3.74286,0.0,-1.8152745,0.0,-0.19288389
2814,406.73333333333335,133,4.3575573,4.7048534,0.0,-2.0402527,0.0,-0.10035762
2815,406.73333333333335,132,3.7543817,6.2498339,0.0,-1.827676,0.0,0.1460169
2816,406.73333333333335,134,2.9936642,9.0289454,0.0,1.8845264,0.0,-0.4826008
2817,406.73333333333335,136,8.2839131,6.8370821,0.0,-1.6176623,0.0,0.099643425
