,timestamp,id,x,y
1586,235.13333333333333,77.0,19.822074699999998,7.611686000000001
1587,235.53333333333333,72.0,15.6134202,9.4614986
1588,235.53333333333333,73.0,15.558686699999999,10.0365824
1591,235.53333333333333,76.0,11.1009296,7.337872900000001
1592,235.53333333333333,75.0,11.7274539,6.7990597
1593,235.53333333333333,74.0,11.620526,5.8771419
1594,235.53333333333333,78.0,5.6137988,8.2598042
1595,235.53333333333333,77.0,19.2190677,7.6685318
1596,235.93333333333334,72.0,16.0678381,9.356224
1597,235.93333333333334,73.0,16.180244899999998,9.958529
1600,235.93333333333334,76.0,10.5976698,6.9942584
1601,235.93333333333334,75.0,11.2439344,6.6301556999999995
1602,235.93333333333334,74.0,11.1820472,5.7012173
1603,235.93333333333334,78.0,6.1704737,8.4284175
1604,235.93333333333334,77.0,18.5573837,7.4896631
1605,236.33333333333334,72.0,16.68399,9.3244558
1606,236.33333333333334,73.0,16.752811,9.9242166
1609,236.33333333333334,76.0,10.0015967,6.8258091
1610,236.33333333333334,75.0,10.6604926,6.5044615
1611,236.33333333333334,74.0,10.6022375,5.657216200000001
1612,236.33333333333334,78.0,6.92656264,8.5409688
1613,236.33333333333334,77.0,17.7181247,7.1902785
1614,236.73333333333332,72.0,17.2550825,9.4150117
1615,236.73333333333332,73.0,17.3164248,9.8904408
1618,236.73333333333332,76.0,9.3492587,6.700408299999999
1619,236.73333333333332,75.0,10.0677599,6.3767657
1620,236.73333333333332,74.0,10.0071584,5.5223479
1621,236.73333333333332,78.0,7.512988654,8.657232
1622,236.73333333333332,77.0,16.9476851,7.0852733
1623,236.73333333333332,79.0,3.7305064,8.4158641
1624,237.13333333333333,72.0,17.8427447,9.1853181
1625,237.13333333333333,73.0,17.9105987,9.8548335
1628,237.13333333333333,76.0,8.7833587,6.5260859
1629,237.13333333333333,75.0,9.5152448,6.2466171
1630,237.13333333333333,74.0,9.4024965,5.3853077
1631,237.13333333333333,78.0,8.14176196,8.7697518
1632,237.13333333333333,77.0,16.2449035,7.0174465
1633,237.13333333333333,79.0,4.126935899999999,8.4027668
1634,237.53333333333333,72.0,18.4698247,9.1930387
1635,237.53333333333333,73.0,18.5351627,9.8565531
1638,237.53333333333333,76.0,8.16097166,6.3954757
1639,237.53333333333333,75.0,8.9510822,6.0689823999999994
1640,237.53333333333333,74.0,8.8928412,5.292320999999999
1641,237.53333333333333,78.0,8.8072587,8.8335907
1642,237.53333333333333,77.0,15.5618054,6.781249799999999
1643,237.53333333333333,79.0,4.5755005,8.3879471
1644,237.93333333333334,72.0,19.0006457,8.9705977
1645,237.93333333333334,73.0,19.1413737,9.664587
1648,237.93333333333334,76.0,7.524629699,6.2164006
1649,237.93333333333334,75.0,8.37825578,5.8886198
1650,237.93333333333334,74.0,8.41344261,5.0137706
1651,237.93333333333334,78.0,9.4615446,8.8963542
1652,237.93333333333334,77.0,14.9189472,6.749594
1653,237.93333333333334,79.0,5.0278483000000005,8.4674552
1654,238.33333333333334,72.0,19.5283707,8.8675348
1655,238.33333333333334,73.0,19.6658457,9.5569099
1658,238.33333333333334,76.0,7.02882573,5.9401092
1659,238.33333333333334,75.0,7.89669961,5.659064900000001
1660,238.33333333333334,74.0,7.7787996999999995,4.8229692
1661,238.33333333333334,78.0,9.965212300000001,9.0525308
1662,238.33333333333334,77.0,14.0791595,6.5501414
1663,238.33333333333334,80.0,4.4648525,9.0088176
1664,238.33333333333334,79.0,5.5213894,8.4505934
1665,238.73333333333332,76.0,6.4764911,5.7071225000000005
1666,238.73333333333332,75.0,7.356196291,5.4263361
1667,238.73333333333332,74.0,7.2353945699999995,4.5832259
1668,238.73333333333332,78.0,10.6000246,9.1125314
1669,238.73333333333332,77.0,13.3642742,6.516257599999999
1670,238.73333333333332,80.0,5.3149753,9.2089821
1671,238.73333333333332,79.0,5.9012549,8.4376154
1672,239.13333333333333,76.0,5.9159358,5.4706681
1673,239.13333333333333,75.0,6.86100051,5.1904467
1674,239.13333333333333,74.0,6.73359239,4.2934139
1675,239.13333333333333,78.0,11.2715463,9.1693773
1676,239.13333333333333,77.0,12.7752891,6.5233777
1677,239.13333333333333,80.0,5.9242386,9.3222022
1678,239.13333333333333,79.0,6.4043197,8.6524786
1679,239.53333333333333,76.0,5.6686667,5.1367546
1680,239.53333333333333,75.0,6.3431348,4.7617516
1681,239.53333333333333,74.0,6.2328627999999995,4.09500473
1682,239.53333333333333,78.0,11.9285339,9.1822751
1683,239.53333333333333,77.0,12.2124181,6.3557217
1684,239.53333333333333,80.0,6.63022308,9.4287685
1685,239.53333333333333,79.0,6.81723122,8.4987111
1686,239.93333333333334,78.0,12.5743267,9.194953
1687,239.93333333333334,77.0,11.2767618,6.409067
1688,239.93333333333334,80.0,7.26048686,9.3994467
1689,239.93333333333334,79.0,7.24138057,8.5296813
1690,240.33333333333334,78.0,13.206679000000001,9.1651799
1691,240.33333333333334,77.0,10.6421358,6.2374855
1692,240.33333333333334,80.0,8.05273869,9.5887497
1693,240.33333333333334,79.0,7.66472868,8.6058692
1694,240.73333333333332,78.0,13.8286324,9.1358964
1695,240.73333333333332,77.0,9.9076582,6.1984481
1696,240.73333333333332,80.0,8.5168087,9.6557268
1697,240.73333333333332,79.0,8.13106953,8.634028
1698,241.13333333333333,78.0,14.4860481,9.1465842
1699,241.13333333333333,77.0,9.1624341,6.2040622
1700,241.13333333333333,80.0,9.471205,9.6963401
1701,241.13333333333333,79.0,8.5919685,8.6618582
1702,241.53333333333333,78.0,15.2973428,9.0667449
1703,241.53333333333333,77.0,8.44351709,6.0719379
1704,241.53333333333333,80.0,10.1488814,9.5734035
1705,241.53333333333333,79.0,9.0508906,8.7340879
1706,241.93333333333334,78.0,15.970798599999998,9.075846
1707,241.93333333333334,77.0,7.8222033799999995,6.0293314
1708,241.93333333333334,80.0,10.8154149,9.4524884
1709,241.93333333333334,79.0,9.5634848,8.936635
1710,242.33333333333334,78.0,16.631869599999998,9.0847798
1711,242.33333333333334,77.0,7.08170378,5.9398918
1712,242.33333333333334,80.0,11.48541,9.5492441
1713,242.33333333333334,79.0,10.010766499999999,9.0063147
1714,242.73333333333332,78.0,17.3191798,9.0516494
1715,242.73333333333332,77.0,6.49230833,5.895296200000001
1716,242.73333333333332,80.0,12.1840351,9.5564692
1717,242.73333333333332,79.0,10.4558857,9.1189949
1719,243.13333333333333,78.0,17.9935307,9.0191437
1720,243.13333333333333,77.0,5.7934694,5.945187799999999
1721,243.13333333333333,80.0,12.909932900000001,9.4765934
1722,243.13333333333333,79.0,10.9402515,9.1846046
1724,243.53333333333333,78.0,18.6922877,8.9461858
1725,243.53333333333333,77.0,5.129751499999999,5.900119699999999
1726,243.53333333333333,80.0,13.6248378,9.4401332
1727,243.53333333333333,79.0,11.4184305,9.2493762
1729,243.93333333333334,78.0,19.3411937,8.9152698
1730,243.93333333333334,77.0,4.403249199999999,5.9026916
1731,243.93333333333334,80.0,14.3194576,9.2796612
1732,243.93333333333334,79.0,11.890540699999999,9.3133259
1734,244.33333333333334,80.0,15.0554471,9.3259119
1735,244.33333333333334,79.0,12.3970819,9.2889091
1737,244.73333333333332,80.0,15.6366783,9.0917645
1738,244.73333333333332,79.0,12.899587,9.3071949
1740,245.13333333333333,80.0,16.3803018,8.9751653
1741,245.13333333333333,79.0,13.3929133,9.283139
1743,245.53333333333333,80.0,17.1568356,9.0193395
1744,245.53333333333333,79.0,13.8798721,9.2593936
1746,245.53333333333333,82.0,3.8503675,10.2709768
1747,245.93333333333334,80.0,17.8771317,9.0644766
1748,245.93333333333334,79.0,14.4496206,9.2732413
1750,245.93333333333334,82.0,4.2481781000000005,10.2963415
1751,246.33333333333334,80.0,18.6198037,9.0675586
1752,246.33333333333334,79.0,14.965757400000001,9.2477843
1754,246.33333333333334,82.0,4.914020900000001,10.2594084
1755,246.73333333333332,80.0,19.2362457,9.1539511
1756,246.73333333333332,79.0,15.476886,9.2636194
1758,246.73333333333332,82.0,5.6359124,10.3585992
1759,247.13333333333333,79.0,15.982877599999998,9.3198731
1761,247.13333333333333,82.0,6.1772644,10.3737516
1762,247.53333333333333,79.0,16.5187901,9.2925415
1764,247.53333333333333,82.0,6.86923634,10.3795144
1765,247.93333333333334,79.0,17.0486988,9.3056518
1767,247.93333333333334,82.0,7.542202697,10.2949962
1768,248.33333333333334,79.0,17.5310187,9.3206399
1770,248.33333333333334,82.0,8.14999626,10.1699436
1771,248.73333333333332,79.0,18.0427047,9.2544018
1773,248.73333333333332,82.0,8.7524874,10.0911797
1774,249.13333333333333,79.0,18.5503507,9.2675145
1776,249.13333333333333,82.0,9.3988405,10.0549671
1777,249.53333333333333,79.0,19.0110477,9.2435039
1779,249.53333333333333,82.0,9.9831194,9.9782351
1781,249.93333333333334,82.0,10.606881099999999,9.899976
1783,250.33333333333334,82.0,11.2709812,9.8635102
1785,250.73333333333332,82.0,11.9239026,9.8276582
1787,251.13333333333333,82.0,12.6113742,9.7899091
1789,251.53333333333333,82.0,13.2395004,9.7132169
1791,251.93333333333334,82.0,13.9014482,9.6353962
1793,252.33333333333334,82.0,14.552067000000001,9.5589072
1794,252.73333333333332,82.0,15.1427108,9.3627216
1795,253.13333333333333,82.0,15.8143384,9.2876327
1796,253.53333333333333,82.0,16.4291312,9.135085
1797,253.93333333333334,82.0,17.1183916,9.061328
1798,254.33333333333334,82.0,17.7948227,8.9889438
1800,254.73333333333332,82.0,18.4572007,8.8785417
1802,255.13333333333333,82.0,19.1120747,8.8871353
1864,263.1333333333333,90.0,7.55248308,12.9483677
1872,263.53333333333336,90.0,8.195648049999999,12.6686219
1879,263.93333333333334,90.0,8.8294952,12.392928900000001
1886,264.3333333333333,90.0,9.405233299999999,12.125223
1891,264.3333333333333,91.0,20.1594587,8.7608643
1894,264.73333333333335,90.0,10.2686853,11.924325900000001
1899,264.73333333333335,91.0,19.5185607,8.5959642
1902,265.1333333333333,90.0,10.8726887,11.660500800000001
1907,265.1333333333333,91.0,18.9031447,8.4261968
1910,265.53333333333336,90.0,11.613361300000001,11.4749234
1915,265.53333333333336,91.0,18.3165717,8.2913079
1918,265.93333333333334,90.0,12.278902500000001,11.0429358
1923,265.93333333333334,91.0,17.7540457,8.0326661
1926,266.3333333333333,90.0,12.9871093,10.7402454
1931,266.3333333333333,91.0,17.144705,7.851410899999999
1934,266.73333333333335,90.0,13.729820199999999,10.4814122
1939,266.73333333333335,91.0,16.5651403,7.665615900000001
1940,267.1333333333333,90.0,14.588333500000001,10.2192479
1945,267.1333333333333,91.0,15.9753839,7.4765537
1946,267.53333333333336,90.0,15.3083976,10.0926553
1951,267.53333333333336,91.0,15.3347917,7.3266727
1952,267.93333333333334,90.0,16.0109761,9.8875357
1957,267.93333333333334,91.0,14.7254623,7.173062
1958,268.3333333333333,90.0,16.7397065,9.6436877
1963,268.3333333333333,91.0,14.110064600000001,7.1013845
1964,268.3333333333333,92.0,5.5634757,8.3083641
1965,268.3333333333333,93.0,5.5627281,8.9177257
1966,268.3333333333333,94.0,5.104146,10.5290026
1967,268.73333333333335,90.0,17.4981937,9.4817487
1972,268.73333333333335,91.0,13.528763999999999,7.0276244000000005
1974,268.73333333333335,92.0,6.2617725,8.239127
1975,268.73333333333335,93.0,6.1527853,8.8477769
1976,268.73333333333335,94.0,5.5234782,10.3185618
1977,269.1333333333333,90.0,18.2398267,9.2836983
1982,269.1333333333333,91.0,12.9354513,6.9096375000000005
1984,269.1333333333333,92.0,6.8623325,8.4047802
1985,269.1333333333333,93.0,6.7462819,8.9167562
1986,269.1333333333333,94.0,6.0623713,10.2880692
1987,269.53333333333336,90.0,18.7799337,9.216391
1992,269.53333333333336,91.0,12.2915247,6.8772597
1994,269.53333333333336,92.0,7.32708442,8.2970402
1995,269.53333333333336,93.0,7.27516101,8.941231
1996,269.53333333333336,94.0,6.53365821,10.1695702
1997,269.93333333333334,90.0,19.6132307,9.1347249
2002,269.93333333333334,91.0,11.677686,6.7559946
2004,269.93333333333334,92.0,7.78682638,8.1904616
2005,269.93333333333334,93.0,7.89638426,8.9158142
2006,269.93333333333334,94.0,6.99984106,10.0523545
2011,270.3333333333333,91.0,11.0564234,6.6768586
2013,270.3333333333333,92.0,8.35418655,8.2177374
2014,270.3333333333333,93.0,8.4610777,8.9378492
2015,270.3333333333333,94.0,7.5201244979999995,10.0240761
2020,270.73333333333335,91.0,10.4701503,6.5512441
2022,270.73333333333335,92.0,8.9101164,8.199684
2023,270.73333333333335,93.0,9.0144336,8.9148984
2024,270.73333333333335,94.0,8.08128646,9.9484838
2029,271.1333333333333,91.0,9.8712999,6.3786935
2031,271.1333333333333,92.0,9.5078929,8.1802715
2032,271.1333333333333,93.0,9.6094708,8.8902189
2033,271.1333333333333,94.0,8.5880173,9.921225
2038,271.53333333333336,91.0,9.2626092,6.2033076000000005
2040,271.53333333333336,92.0,10.0999524,8.2054301
2041,271.53333333333336,93.0,10.1957034,8.8659045
2042,271.53333333333336,94.0,9.1414678,9.935953
2047,271.93333333333334,91.0,8.6946328,6.024749
2049,271.93333333333334,92.0,10.7249863,8.1407472
2050,271.93333333333334,93.0,10.821078,8.8399667
2051,271.93333333333334,94.0,9.6807482,9.862443
2056,272.3333333333333,91.0,8.11430783,5.797334
2058,272.3333333333333,92.0,11.2575229,8.2546191
2059,272.3333333333333,93.0,11.3512173,8.9484617
2060,272.3333333333333,94.0,10.216031000000001,9.8336482
2063,272.73333333333335,91.0,7.57706042,5.5663321
2065,272.73333333333335,92.0,11.823427899999999,8.2786662
2066,272.73333333333335,93.0,12.039699200000001,8.7462941
2067,272.73333333333335,94.0,10.7411124,9.7617842
2069,273.1333333333333,91.0,7.0242426899999995,5.2381621
2071,273.1333333333333,92.0,12.41611,8.1289088
2072,273.1333333333333,93.0,12.6362791,8.7218855
2073,273.1333333333333,94.0,11.2564478,9.6476574
2074,273.53333333333336,91.0,6.4668202699999995,4.9522206
2076,273.53333333333336,92.0,12.829406500000001,8.1580904
2077,273.53333333333336,93.0,13.1838771,8.7844444
2078,273.53333333333336,94.0,11.8173253,9.6184256
2080,273.93333333333334,92.0,13.4122765,8.0959974
2081,273.93333333333334,93.0,13.723393699999999,8.84608
2082,273.93333333333334,94.0,12.3674629,9.5470118
2083,273.93333333333334,96.0,4.5589531,8.8155339
2085,274.3333333333333,92.0,13.9864193,8.0348341
2086,274.3333333333333,93.0,14.291592699999999,8.7797233
2087,274.3333333333333,94.0,12.8647999,9.4788952
2088,274.3333333333333,96.0,5.1168477,8.8413514
2090,274.73333333333335,92.0,14.5999135,8.0567602
2091,274.73333333333335,93.0,14.774418,8.8838125
2092,274.73333333333335,94.0,13.4028802,9.4514531
2093,274.73333333333335,96.0,5.9255654,8.7168271
2094,274.73333333333335,97.0,20.1297677,10.065843
2096,275.1333333333333,92.0,15.2011221,8.0368975
2097,275.1333333333333,93.0,15.3713294,8.8573806
2098,275.1333333333333,94.0,13.928612900000001,9.3408497
2099,275.1333333333333,96.0,6.62488561,8.7368127
2100,275.1333333333333,97.0,19.6877817,10.1713729
2102,275.53333333333336,92.0,15.7589754,8.1831465
2103,275.53333333333336,93.0,15.915027599999998,8.7924029
2104,275.53333333333336,94.0,14.4496206,9.2732413
2105,275.53333333333336,96.0,7.26016034,8.7584767
2106,275.53333333333336,97.0,19.2025147,10.2807528
2108,275.93333333333334,92.0,16.300053899999998,8.1640512
2109,275.93333333333334,93.0,16.5386639,8.8462319
2110,275.93333333333334,94.0,14.965757400000001,9.2477843
2111,275.93333333333334,96.0,7.98822269,8.775775
2112,275.93333333333334,97.0,18.7489457,10.3890077
2114,276.3333333333333,92.0,16.8738655,8.1438007
2115,276.3333333333333,93.0,17.1075185,8.8207235
2116,276.3333333333333,94.0,15.470572399999998,9.1407577
2117,276.3333333333333,96.0,8.605829,8.8417189
2118,276.3333333333333,97.0,18.2103987,10.4649533
2120,276.73333333333335,92.0,17.4404305,8.1640035
2121,276.73333333333335,93.0,17.6674927,8.7956132
2122,276.73333333333335,94.0,15.972813299999999,9.1165482
2123,276.73333333333335,96.0,9.309751200000001,8.8579875
2124,276.73333333333335,97.0,17.7030997,10.5393187
2126,277.1333333333333,92.0,17.9585927,8.1853211
2127,277.1333333333333,93.0,18.0228827,8.7796768
2128,277.1333333333333,94.0,16.5092061,9.0906925
2131,277.1333333333333,96.0,10.04996,8.8719493
2132,277.1333333333333,97.0,17.1850114,10.5355194
2134,277.53333333333336,92.0,18.5032797,8.0862968
2135,277.53333333333336,93.0,18.5268667,8.6782124
2136,277.53333333333336,94.0,16.9955446,9.0270239
2139,277.53333333333336,96.0,10.6357996,8.9354538
2140,277.53333333333336,97.0,16.6554225,10.4518014
2142,277.93333333333334,92.0,19.0443817,8.1064953
2143,277.93333333333334,93.0,19.0651197,8.6546798
2144,277.93333333333334,94.0,17.4772547,9.0040737
2147,277.93333333333334,96.0,11.3099382,9.0372237
2148,277.93333333333334,97.0,16.1195237,10.4070354
2149,278.3333333333333,92.0,19.5784857,8.165304
2150,278.3333333333333,93.0,19.5993637,8.7478011
2151,278.3333333333333,94.0,17.9525497,8.981429200000001
2154,278.3333333333333,96.0,12.0127877,9.0491805
2155,278.3333333333333,97.0,15.6151053,10.318302
2157,278.73333333333335,92.0,20.0989817,8.0686835
2158,278.73333333333335,93.0,19.5213657,8.6736122
2159,278.73333333333335,94.0,18.3795237,8.8821555
2162,278.73333333333335,96.0,12.6547646,9.0203931
2163,278.73333333333335,97.0,15.1010898,10.1873783
2165,279.1333333333333,93.0,20.0750037,8.456154
2166,279.1333333333333,94.0,18.8046377,8.8623779
2169,279.1333333333333,96.0,13.3804369,9.0724469
2170,279.1333333333333,97.0,14.5838101,10.1368846
2173,279.53333333333336,93.0,20.5170397,8.4378203
2174,279.53333333333336,94.0,19.2232037,8.8038972
2177,279.53333333333336,96.0,13.9973215,9.002147
2178,279.53333333333336,97.0,14.1438403,10.0389618
2181,279.93333333333334,94.0,19.597974699999998,8.7090469
2184,279.93333333333334,96.0,14.5679748,9.0594803
2185,279.93333333333334,97.0,13.6517178,9.9005652
2190,280.3333333333333,96.0,15.040167,9.0375125
2191,280.3333333333333,97.0,13.157637099999999,9.8443768
2195,288.73333333333335,103.0,11.097969299999999,7.293906399999999
2196,288.73333333333335,104.0,11.0679898,8.2610944
2197,288.73333333333335,105.0,10.9046293,9.3608497
2198,288.73333333333335,106.0,12.6140141,9.8323043
2200,288.73333333333335,109.0,4.471530899999999,7.867589799999999
2201,288.73333333333335,110.0,4.5371556,8.5791777
2203,289.1333333333333,103.0,10.4526494,6.9968354
2204,289.1333333333333,104.0,10.5747915,8.057356
2205,289.1333333333333,105.0,10.3984609,8.989582
2206,289.1333333333333,106.0,12.0596391,9.7773447
2208,289.1333333333333,109.0,5.0404990000000005,7.994356
2209,289.1333333333333,110.0,5.0999231,8.6535938
2211,289.53333333333336,103.0,10.0410378,6.6908655
2212,289.53333333333336,104.0,10.165817,7.7592704999999995
2213,289.53333333333336,105.0,9.8451854,8.7473238
2214,289.53333333333336,106.0,11.5293408,9.5037719
2216,289.53333333333336,109.0,5.5890383,7.978708900000001
2217,289.53333333333336,110.0,5.6590583,8.773615
2219,289.93333333333334,103.0,9.6803779,6.4707019
2220,289.93333333333334,104.0,9.5048587,7.463308400000001
2221,289.93333333333334,105.0,9.3758265,8.4084153
2222,289.93333333333334,106.0,11.1328464,9.2192929
2224,289.93333333333334,109.0,6.2001781000000005,8.1478672
2225,289.93333333333334,110.0,6.2599093,8.8435745
2227,290.3333333333333,103.0,9.2159122,6.2490428
2228,290.3333333333333,104.0,9.139706,7.2461585
2229,290.3333333333333,105.0,8.9500878,8.0632177
2230,290.3333333333333,106.0,10.6388395,8.9792075
2232,290.3333333333333,109.0,6.65068935,8.412011
2233,290.3333333333333,110.0,6.64821423,9.0130389
2235,290.73333333333335,103.0,8.8397647,5.9326645
2236,290.73333333333335,104.0,8.7638178,6.935942799999999
2237,290.73333333333335,105.0,8.42428465,7.806980299999999
2238,290.73333333333335,106.0,10.2254204,8.5996165
2240,290.73333333333335,109.0,7.13671045,8.5334341
2241,290.73333333333335,110.0,7.13347898,9.1304966
2243,291.1333333333333,103.0,8.41528567,5.7046893999999995
2244,291.1333333333333,104.0,8.336126629999999,6.6686149
2245,291.1333333333333,105.0,7.93501147,7.4543
2246,291.1333333333333,106.0,9.9046656,8.211882
2248,291.1333333333333,109.0,7.67205926,8.6969108
2249,291.1333333333333,110.0,7.71593795,9.2418592
2251,291.53333333333336,103.0,7.93031253,5.427586
2252,291.53333333333336,104.0,7.89590819,6.3058634
2253,291.53333333333336,105.0,7.4462040090628,7.188771
2254,291.53333333333336,106.0,9.6234024,7.729363899999999
2256,291.53333333333336,109.0,8.20346112,8.9032504
2257,291.53333333333336,110.0,8.24594875,9.443882
2258,291.53333333333336,111.0,5.476463,2.92410782
2260,291.93333333333334,103.0,7.4387055203,5.1466922
2261,291.93333333333334,104.0,7.405042919,6.0315224999999995
2262,291.93333333333334,105.0,6.89779509,6.9204557
2263,291.93333333333334,106.0,9.2961911,7.333074099999999
2265,291.93333333333334,109.0,8.7169896,8.9722191
2266,291.93333333333334,110.0,8.7581627,9.5091418
2267,291.93333333333334,111.0,5.7855954,3.319089872
2269,292.3333333333333,103.0,6.89485889,4.9556058
2270,292.3333333333333,104.0,6.86204283,5.8471679000000005
2271,292.3333333333333,105.0,6.48612064,6.4588017
2272,292.3333333333333,106.0,8.716692,6.9822108
2274,292.3333333333333,109.0,9.0710896,9.0021078
2275,292.3333333333333,110.0,9.2636563,9.5735454
2276,292.3333333333333,111.0,6.1803698,3.4734534
2278,292.73333333333335,103.0,6.45094021,4.7628518
2279,292.73333333333335,104.0,6.3610603999999995,5.6129492
2280,292.73333333333335,105.0,6.0231558,6.0860313999999995
2281,292.73333333333335,106.0,8.23373343,6.669969200000001
2283,292.73333333333335,109.0,9.5700043,9.0253377
2284,292.73333333333335,110.0,9.7593473,9.593052
2285,292.73333333333335,111.0,6.80153665,3.82136764
2286,293.1333333333333,103.0,6.035807,4.329967
2287,293.1333333333333,104.0,5.9417857,5.138288
2288,293.1333333333333,105.0,5.5456736,5.6130401
2289,293.1333333333333,106.0,7.84413067,6.3063123999999995
2291,293.1333333333333,109.0,10.1080489,9.002116000000001
2292,293.1333333333333,110.0,10.2939693,9.5660852
2293,293.1333333333333,111.0,7.30688244,4.1616225700000005
2294,293.53333333333336,103.0,5.6280102,4.03597502
2295,293.53333333333336,104.0,5.4026456,4.6082878
2296,293.53333333333336,105.0,5.0699865,5.2294305
2297,293.53333333333336,106.0,7.449944987,5.938378
2299,293.53333333333336,109.0,10.692796,9.0645515
2300,293.53333333333336,110.0,10.824409,9.5829552
2301,293.53333333333336,111.0,7.90560526,4.4519146
2302,293.93333333333334,109.0,11.2156284,9.0413998
2303,293.93333333333334,110.0,11.344711499999999,9.5564198
2304,293.93333333333334,111.0,8.27151396,4.5034868
2305,294.3333333333333,109.0,11.7315121,9.0185559
2306,294.3333333333333,110.0,11.8581207,9.5302359
2307,294.3333333333333,111.0,8.6885417,4.6013968
2308,294.73333333333335,109.0,12.2892406,9.0367839
2309,294.73333333333335,110.0,12.4131828,9.5446546
2310,294.73333333333335,111.0,9.3090166,4.7920197
2311,295.1333333333333,109.0,12.8336179,8.9697534
2312,295.1333333333333,110.0,13.000038199999999,9.471998
2313,295.1333333333333,111.0,9.8269652,5.0694707999999995
2314,295.53333333333336,109.0,13.3754408,8.9880767
2315,295.53333333333336,110.0,13.536211699999999,9.4446532
2316,295.53333333333336,111.0,10.2854673,5.2977454
2317,295.93333333333334,109.0,13.9070642,8.9642377
2318,295.93333333333334,110.0,14.064857799999999,9.4176922
2319,295.93333333333334,111.0,10.8315172,5.4785563
2320,295.93333333333334,112.0,20.0802477,8.610298
2321,296.3333333333333,109.0,14.4723106,8.8971902
2322,296.3333333333333,110.0,14.629246,9.3889084
2323,296.3333333333333,111.0,11.4111199,5.5680974
2324,296.3333333333333,112.0,20.1198857,8.6856434
2325,296.73333333333335,109.0,15.0336082,8.9137214
2326,296.73333333333335,110.0,15.1873351,9.4016219
2327,296.73333333333335,111.0,11.9379295,5.7002687000000005
2328,296.73333333333335,112.0,18.706205699999998,8.3158966
2329,297.1333333333333,109.0,15.5842739,8.8890285
2330,297.1333333333333,110.0,15.7349018,9.3733899
2331,297.1333333333333,111.0,12.4979501,5.7431999000000005
2332,297.1333333333333,112.0,18.0357217,8.1426599
2333,297.53333333333336,109.0,16.1267844,8.8647014
2334,297.53333333333336,110.0,16.2743878,9.3455745
2335,297.53333333333336,111.0,13.0951369,5.785391000000001
2336,297.53333333333336,112.0,17.2710496,7.968511100000001
2337,297.93333333333334,109.0,16.6632118,8.8811093
2338,297.93333333333334,110.0,16.842824,9.235755
2339,297.93333333333334,111.0,13.6382131,5.8270494
2340,297.93333333333334,112.0,16.4944772,7.912595
2341,298.3333333333333,109.0,17.1880537,8.8171121
2342,298.3333333333333,110.0,17.3645054,9.1694618
2343,298.3333333333333,111.0,14.2544203,5.7399918
2344,298.3333333333333,112.0,15.740418900000002,7.812945900000001
2345,298.73333333333335,109.0,17.7071567,8.7938346
2346,298.73333333333335,110.0,18.0100917,9.4143773
2347,298.73333333333335,111.0,14.5634611,5.7818702
2348,298.73333333333335,112.0,14.9402373,7.962191799999999
2349,299.1333333333333,109.0,18.2187927,8.7708919
2350,299.1333333333333,110.0,18.5534737,9.3458915
2351,299.1333333333333,111.0,15.2165768,5.8644116
2352,299.1333333333333,112.0,14.244918,7.942309699999999
2353,299.53333333333336,109.0,18.7585597,8.6680827
2354,299.53333333333336,110.0,19.0491667,9.2415172
2355,299.53333333333336,111.0,15.815859,5.9456709
2356,299.53333333333336,112.0,13.5386873,7.964447699999999
2357,299.93333333333334,109.0,19.2947247,8.6836481
2358,299.93333333333334,110.0,19.5798877,9.2525585
2359,299.93333333333334,111.0,16.20522,6.1924055
2360,299.93333333333334,112.0,12.8189578,7.9870088
2361,300.3333333333333,109.0,19.9303907,8.5781899
2362,300.3333333333333,110.0,20.0258607,9.190614
2363,300.3333333333333,111.0,16.8324821,6.3513895
2364,300.3333333333333,112.0,12.082580700000001,7.9667914
2365,300.73333333333335,111.0,17.4099212,6.5486033
2366,300.73333333333335,112.0,11.4288214,7.9869158
2367,301.1333333333333,111.0,17.8635627,6.8651435
2368,301.1333333333333,112.0,10.7638311,8.0073859
2369,301.53333333333336,111.0,18.2713927,7.1779381
2370,301.53333333333336,112.0,10.0322034,7.940959899999999
2371,301.93333333333334,111.0,18.9407937,7.400343599999999
2372,301.93333333333334,112.0,9.3394063,7.9166226
2373,302.3333333333333,112.0,8.6341431,7.8918474
2374,302.73333333333335,112.0,7.91245385,7.821002
2375,303.1333333333333,112.0,7.23348518,7.7934859
2376,303.53333333333336,112.0,6.53893218,7.719067600000001
2407,312.3333333333333,117.0,4.5993674,3.72487668
2411,312.73333333333335,117.0,4.9282164999999996,4.26460468
2415,313.1333333333333,117.0,5.3642581,4.7997146
2419,313.53333333333336,117.0,5.8450692,5.2804497999999995
2423,313.93333333333334,117.0,6.1411561,5.565670900000001
2428,314.3333333333333,117.0,6.70621219,5.894538900000001
2433,314.73333333333335,117.0,7.2138063599999995,6.2652667
2438,315.1333333333333,117.0,7.6027662099999995,6.5396862
2443,315.53333333333336,117.0,8.18958517,6.7622466
2448,315.93333333333334,117.0,8.8177737,6.9804718999999995
2453,316.3333333333333,117.0,9.3791497,7.106070900000001
2458,316.73333333333335,117.0,10.0270758,7.1832013
2463,317.1333333333333,117.0,10.7633792,7.3011798
2468,317.53333333333336,117.0,11.3824869,7.2877215
2473,317.93333333333334,117.0,11.9509011,7.3624531
2475,317.93333333333334,119.0,20.5540797,9.5822882
2478,318.3333333333333,117.0,12.5565839,7.434959299999999
