,timestamp,id,x,y,z,vel_x,vel_z,vel_y
1678,239.13333333333333,79,6.4043197,8.6524786,0.0,1.1449705,0.0,0.076369734
1679,239.53333333333333,76,5.6686667,5.1367546,0.0,-0.61817274,0.0,-0.83478377
1680,239.53333333333333,75,6.3431348,4.7617516,0.0,-1.2946644,0.0,-1.0717379
1681,239.53333333333333,74,6.2328627999999995,4.09500473,0.0,-1.251824,0.0,-0.49602296
1682,239.53333333333333,78,11.9285339,9.1822751,0.0,1.6284756,0.0,0.031969594
1683,239.53333333333333,77,12.2124181,6.3557217,0.0,-1.8731591,0.0,-0.14288843
1684,239.53333333333333,80,6.63022308,9.4287685,0.0,1.6703103,0.0,0.096555636
1685,239.53333333333333,79,6.81723122,8.4987111,0.0,1.0463261,0.0,-0.15349662
1686,239.93333333333334,78,12.5743267,9.194953,0.0,1.5976814,0.0,-0.021368979
1687,239.93333333333334,77,11.2767618,6.409067,0.0,-1.9628529,0.0,-0.1477953
1688,239.93333333333334,80,7.26048686,9.3994467,0.0,1.7781445,0.0,0.19997645
1689,239.93333333333334,79,7.24138057,8.5296813,0.0,1.0593718,0.0,0.1339476
1690,240.33333333333334,78,13.206679000000001,9.1651799,0.0,1.5678821,0.0,-0.07382082
1691,240.33333333333334,77,10.6421358,6.2374855,0.0,-1.7113794,0.0,-0.26327362
1692,240.33333333333334,80,8.05273869,9.5887497,0.0,1.5704023,0.0,0.32035003
1693,240.33333333333334,79,7.66472868,8.6058692,0.0,1.1121112,0.0,0.13043341
1694,240.73333333333332,78,13.8286324,9.1358964,0.0,1.5992114,0.0,-0.023244671
1695,240.73333333333332,77,9.9076582,6.1984481,0.0,-1.8496272,0.0,-0.041779068
1696,240.73333333333332,80,8.5168087,9.6557268,0.0,1.7730828,0.0,0.13448807
1697,240.73333333333332,79,8.13106953,8.634028,0.0,1.1590497,0.0,0.069986217
1698,241.13333333333333,78,14.4860481,9.1465842,0.0,1.835888,0.0,-0.086439379
1699,241.13333333333333,77,9.1624341,6.2040622,0.0,-1.8301764,0.0,-0.1581377
1700,241.13333333333333,80,9.471205,9.6963401,0.0,2.0400909,0.0,-0.10290404
1701,241.13333333333333,79,8.5919685,8.6618582,0.0,1.1497764,0.0,0.12507485
1702,241.53333333333333,78,15.2973428,9.0667449,0.0,1.8559381,0.0,-0.088422685
1703,241.53333333333333,77,8.44351709,6.0719379,0.0,-1.6752884,0.0,-0.21841353
1704,241.53333333333333,80,10.1488814,9.5734035,0.0,1.6802624,0.0,-0.3048147
1705,241.53333333333333,79,9.0508906,8.7340879,0.0,1.2143954,0.0,0.34347095
1706,241.93333333333334,78,15.970798599999998,9.075846,0.0,1.6681585,0.0,0.022543637
1707,241.93333333333334,77,7.8222033799999995,6.0293314,0.0,-1.7022666,0.0,-0.16505761
1708,241.93333333333334,80,10.8154149,9.4524884,0.0,1.6706608,0.0,-0.030199251
1709,241.93333333333334,79,9.5634848,8.936635,0.0,1.1998449,0.0,0.3402835
1710,242.33333333333334,78,16.631869599999998,9.0847798,0.0,1.6854766,0.0,-0.030245773
1711,242.33333333333334,77,7.08170378,5.9398918,0.0,-1.6623688,0.0,-0.16754404
1712,242.33333333333334,80,11.48541,9.5492441,0.0,1.7107753,0.0,0.12997603
1713,242.33333333333334,79,10.010766499999999,9.0063147,0.0,1.1155011,0.0,0.2279499
1714,242.73333333333332,78,17.3191798,9.0516494,0.0,1.7020763,0.0,-0.082045114
1715,242.73333333333332,77,6.49230833,5.895296200000001,0.0,-1.610293,0.0,0.0066199085
1716,242.73333333333332,80,12.1840351,9.5564692,0.0,1.7806535,0.0,-0.090813414
1717,242.73333333333332,79,10.4558857,9.1189949,0.0,1.1618562,0.0,0.22286235
1719,243.13333333333333,78,17.9935307,9.0191437,0.0,1.7163846,0.0,-0.13182952
1720,243.13333333333333,77,5.7934694,5.945187799999999,0.0,-1.703196,0.0,0.0060294398
1721,243.13333333333333,80,12.909932900000001,9.4765934,0.0,1.8010033,0.0,-0.14541998
1722,243.13333333333333,79,10.9402515,9.1846046,0.0,1.2031811,0.0,0.16297672
1724,243.53333333333333,78,18.6922877,8.9461858,0.0,1.6845795,0.0,-0.12984231
1725,243.53333333333333,77,5.129751499999999,5.900119699999999,0.0,-1.7377752,0.0,-0.05312021
1726,243.53333333333333,80,13.6248378,9.4401332,0.0,1.7619059,0.0,-0.24616522
1727,243.53333333333333,79,11.4184305,9.2493762,0.0,1.1878615,0.0,0.1609016
1729,243.93333333333334,78,19.3411937,8.9152698,0.0,1.6222666,0.0,-0.077289846
1730,243.93333333333334,77,4.403249199999999,5.9026916,0.0,-1.8162558,0.0,0.0064296799
1731,243.93333333333334,80,14.3194576,9.2796612,0.0,1.7882617,0.0,-0.14277665
1732,243.93333333333334,79,11.890540699999999,9.3133259,0.0,1.2233142,0.0,0.049416029
1734,244.33333333333334,80,15.0554471,9.3259119,0.0,1.6465258,0.0,-0.23487087
1735,244.33333333333334,79,12.3970819,9.2889091,0.0,1.2613079,0.0,-0.0076636567
1737,244.73333333333332,80,15.6366783,9.0917645,0.0,1.6560684,0.0,-0.4384332
1738,244.73333333333332,79,12.899587,9.3071949,0.0,1.2447893,0.0,-0.0072125509
1740,245.13333333333333,80,16.3803018,8.9751653,0.0,1.9001967,0.0,-0.090531305
1741,245.13333333333333,79,13.3929133,9.283139,0.0,1.2253564,0.0,-0.059751632
1743,245.53333333333333,80,17.1568356,9.0193395,0.0,1.8710372,0.0,0.11163911
1744,245.53333333333333,79,13.8798721,9.2593936,0.0,1.3208841,0.0,-0.012372154
1746,245.53333333333333,82,3.8503675,10.2709768,0.0,0.9945265,0.0,0.063411625
1747,245.93333333333334,80,17.8771317,9.0644766,0.0,1.8287106,0.0,0.060273909
1748,245.93333333333334,79,14.4496206,9.2732413,0.0,1.3573566,0.0,-0.01451166
1750,245.93333333333334,82,4.2481781000000005,10.2963415,0.0,1.3295668,0.0,-0.014460502
1751,246.33333333333334,80,18.6198037,9.0675586,0.0,1.6988932,0.0,0.11184313
1752,246.33333333333334,79,14.965757400000001,9.2477843,0.0,1.2840818,0.0,-0.012027442
1754,246.33333333333334,82,4.914020900000001,10.2594084,0.0,1.734668,0.0,0.07782211
1755,246.73333333333332,80,19.2362457,9.1539511,0.0,1.5411049,0.0,0.21598129
1756,246.73333333333332,79,15.476886,9.2636194,0.0,1.2714003,0.0,0.090110983
1758,246.73333333333332,82,5.6359124,10.3585992,0.0,1.5790544,0.0,0.14292888
1759,247.13333333333333,79,15.982877599999998,9.3198731,0.0,1.3023801,0.0,0.036152708
1761,247.13333333333333,82,6.1772644,10.3737516,0.0,1.5416549,0.0,0.026144003
1762,247.53333333333333,79,16.5187901,9.2925415,0.0,1.3322765,0.0,-0.017776615
1764,247.53333333333333,82,6.86923634,10.3795144,0.0,1.7061728,0.0,-0.098444151
1765,247.93333333333334,79,17.0486988,9.3056518,0.0,1.2652853,0.0,0.035122995
1767,247.93333333333334,82,7.542202697,10.2949962,0.0,1.6009499,0.0,-0.2619635
1768,248.33333333333334,79,17.5310187,9.3206399,0.0,1.242507,0.0,-0.064062474
1770,248.33333333333334,82,8.14999626,10.1699436,0.0,1.5128559,0.0,-0.25477064
1771,248.73333333333332,79,18.0427047,9.2544018,0.0,1.2741651,0.0,-0.066406813
1773,248.73333333333332,82,8.7524874,10.0911797,0.0,1.5610553,0.0,-0.14372055
1774,249.13333333333333,79,18.5503507,9.2675145,0.0,1.2104296,0.0,-0.013622424
1776,249.13333333333333,82,9.3988405,10.0549671,0.0,1.5382899,0.0,-0.14118082
1777,249.53333333333333,79,19.0110477,9.2435039,0.0,1.1517439,0.0,-0.060026476
1779,249.53333333333333,82,9.9831194,9.9782351,0.0,1.5100507,0.0,-0.19373893
1781,249.93333333333334,82,10.606881099999999,9.899976,0.0,1.6098273,0.0,-0.14340609
1783,250.33333333333334,82,11.2709812,9.8635102,0.0,1.646277,0.0,-0.090397235
1785,250.73333333333332,82,11.9239026,9.8276582,0.0,1.6754912,0.0,-0.092001392
1787,251.13333333333333,82,12.6113742,9.7899091,0.0,1.6444972,0.0,-0.14305159
1789,251.53333333333333,82,13.2395004,9.7132169,0.0,1.6125925,0.0,-0.19314115
1791,251.93333333333334,82,13.9014482,9.6353962,0.0,1.6407082,0.0,-0.19288712
1793,252.33333333333334,82,14.552067000000001,9.5589072,0.0,1.5515783,0.0,-0.34084316
1794,252.73333333333332,82,15.1427108,9.3627216,0.0,1.5778392,0.0,-0.33909313
1795,253.13333333333333,82,15.8143384,9.2876327,0.0,1.6080255,0.0,-0.28454582
1796,253.53333333333333,82,16.4291312,9.135085,0.0,1.6300666,0.0,-0.28288097
1797,253.93333333333334,82,17.1183916,9.061328,0.0,1.7071147,0.0,-0.18267649
1798,254.33333333333334,82,17.7948227,8.9889438,0.0,1.6735111,0.0,-0.22848279
1800,254.73333333333332,82,18.4572007,8.8785417,0.0,1.6465644,0.0,-0.12726061
1802,255.13333333333333,82,19.1120747,8.8871353,0.0,1.6371849,0.0,0.02148391
1864,263.1333333333333,90,7.55248308,12.9483677,0.0,1.6079124,0.0,-0.69936451
1872,263.53333333333336,90,8.195648049999999,12.6686219,0.0,1.5962652,0.0,-0.69429853
1879,263.93333333333334,90,8.8294952,12.392928900000001,0.0,1.5119815,0.0,-0.67924862
1886,264.3333333333333,90,9.405233299999999,12.125223,0.0,1.7989875,0.0,-0.58575377
1891,264.3333333333333,91,20.1594587,8.7608643,0.0,-1.6022444,0.0,-0.41225017
1894,264.73333333333335,90,10.2686853,11.924325900000001,0.0,1.8343193,0.0,-0.5809028
1899,264.73333333333335,91,19.5185607,8.5959642,0.0,-1.5703927,0.0,-0.41833437
1902,265.1333333333333,90,10.8726887,11.660500800000001,0.0,1.680845,0.0,-0.56175315
1907,265.1333333333333,91,18.9031447,8.4261968,0.0,-1.5024867,0.0,-0.3808204
1910,265.53333333333336,90,11.613361300000001,11.4749234,0.0,1.7577672,0.0,-0.77195625
1915,265.53333333333336,91,18.3165717,8.2913079,0.0,-1.4363733,0.0,-0.49191335
1918,265.93333333333334,90,12.278902500000001,11.0429358,0.0,1.717185,0.0,-0.91834751
1923,265.93333333333334,91,17.7540457,8.0326661,0.0,-1.4648332,0.0,-0.5498712
1926,266.3333333333333,90,12.9871093,10.7402454,0.0,1.8136471,0.0,-0.70190453
1931,266.3333333333333,91,17.144705,7.851410899999999,0.0,-1.4861319,0.0,-0.45881273
1934,266.73333333333335,90,13.729820199999999,10.4814122,0.0,2.0015303,0.0,-0.65124686
1939,266.73333333333335,91,16.5651403,7.665615900000001,0.0,-1.4616513,0.0,-0.46857156
1940,267.1333333333333,90,14.588333500000001,10.2192479,0.0,1.9732217,0.0,-0.48594609
1945,267.1333333333333,91,15.9753839,7.4765537,0.0,-1.5379358,0.0,-0.42367897
1946,267.53333333333336,90,15.3083976,10.0926553,0.0,1.7783033,0.0,-0.41464027
1951,267.53333333333336,91,15.3347917,7.3266727,0.0,-1.562402,0.0,-0.37936461
1952,267.93333333333334,90,16.0109761,9.8875357,0.0,1.7891362,0.0,-0.56120943
1957,267.93333333333334,91,14.7254623,7.173062,0.0,-1.5309089,0.0,-0.28161035
1958,268.3333333333333,90,16.7397065,9.6436877,0.0,1.8590222,0.0,-0.50723372
1963,268.3333333333333,91,14.110064600000001,7.1013845,0.0,-1.4958729,0.0,-0.18179702
1964,268.3333333333333,92,5.5634757,8.3083641,0.0,1.7457421,0.0,-0.17309282
1965,268.3333333333333,93,5.5627281,8.9177257,0.0,1.4751431,0.0,-0.17487202
1966,268.3333333333333,94,5.104146,10.5290026,0.0,1.0483307,0.0,-0.52610201
1967,268.73333333333335,90,17.4981937,9.4817487,0.0,1.8751507,0.0,-0.44998681
1972,268.73333333333335,91,13.528763999999999,7.0276244000000005,0.0,-1.4682666,0.0,-0.23968372
1974,268.73333333333335,92,6.2617725,8.239127,0.0,1.623571,0.0,0.12052019
1975,268.73333333333335,93,6.1527853,8.8477769,0.0,1.4794423,0.0,-0.0012117911
1976,268.73333333333335,94,5.5234782,10.3185618,0.0,1.1977816,0.0,-0.30116674
1977,269.1333333333333,90,18.2398267,9.2836983,0.0,1.6021741,0.0,-0.3316971
1982,269.1333333333333,91,12.9354513,6.9096375000000005,0.0,-1.5465491,0.0,-0.18795582
1984,269.1333333333333,92,6.8623325,8.4047802,0.0,1.3316399,0.0,0.072391526
1985,269.1333333333333,93,6.7462819,8.9167562,0.0,1.4029696,0.0,0.11681769
1986,269.1333333333333,94,6.0623713,10.2880692,0.0,1.262725,0.0,-0.18623952
1987,269.53333333333336,90,18.7799337,9.216391,0.0,1.7167549,0.0,-0.18621676
1992,269.53333333333336,91,12.2915247,6.8772597,0.0,-1.5722066,0.0,-0.19205365
1994,269.53333333333336,92,7.32708442,8.2970402,0.0,1.1556173,0.0,-0.26789836
1995,269.53333333333336,93,7.27516101,8.941231,0.0,1.4376279,0.0,-0.0011775416
1996,269.53333333333336,94,6.53365821,10.1695702,0.0,1.1718373,0.0,-0.29464336
1997,269.93333333333334,90,19.6132307,9.1347249,0.0,2.0832444,0.0,-0.20416527
2002,269.93333333333334,91,11.677686,6.7559946,0.0,-1.5438767,0.0,-0.25050142
2004,269.93333333333334,92,7.78682638,8.1904616,0.0,1.2838777,0.0,-0.099128433
2005,269.93333333333334,93,7.89638426,8.9158142,0.0,1.4823958,0.0,-0.0042272381
2006,269.93333333333334,94,6.99984106,10.0523545,0.0,1.2330829,0.0,-0.1818676
2011,270.3333333333333,91,11.0564234,6.6768586,0.0,-1.5094196,0.0,-0.25593815
2013,270.3333333333333,92,8.35418655,8.2177374,0.0,1.4041125,0.0,0.011528
2014,270.3333333333333,93,8.4610777,8.9378492,0.0,1.3975617,0.0,-0.0011447238
2015,270.3333333333333,94,7.5201244979999995,10.0240761,0.0,1.3518067,0.0,-0.12983836
2020,270.73333333333335,91,10.4701503,6.5512441,0.0,-1.4814044,0.0,-0.3727064
2022,270.73333333333335,92,8.9101164,8.199684,0.0,1.4421329,0.0,-0.046832396
2023,270.73333333333335,93,9.0144336,8.9148984,0.0,1.4354914,0.0,-0.059537948
2024,270.73333333333335,94,8.08128646,9.9484838,0.0,1.334866,0.0,-0.12856397
2029,271.1333333333333,91,9.8712999,6.3786935,0.0,-1.5094264,0.0,-0.43492062
2031,271.1333333333333,92,9.5078929,8.1802715,0.0,1.4872949,0.0,0.0071826577
2032,271.1333333333333,93,9.6094708,8.8902189,0.0,1.4765873,0.0,-0.061242428
2033,271.1333333333333,94,8.5880173,9.921225,0.0,1.3252266,0.0,-0.015663597
2038,271.53333333333336,91,9.2626092,6.2033076000000005,0.0,-1.4708338,0.0,-0.44243053
2040,271.53333333333336,92,10.0999524,8.2054301,0.0,1.5213668,0.0,-0.04940547
2041,271.53333333333336,93,10.1957034,8.8659045,0.0,1.5145089,0.0,-0.062815251
2042,271.53333333333336,94,9.1414678,9.935953,0.0,1.3659135,0.0,-0.073477463
2047,271.93333333333334,91,8.6946328,6.024749,0.0,-1.4353767,0.0,-0.50746699
2049,271.93333333333334,92,10.7249863,8.1407472,0.0,1.4469632,0.0,0.061486233
2050,271.93333333333334,93,10.821078,8.8399667,0.0,1.4443923,0.0,0.10319648
2051,271.93333333333334,94,9.6807482,9.862443,0.0,1.343204,0.0,-0.127881
2056,272.3333333333333,91,8.11430783,5.797334,0.0,-1.3969655,0.0,-0.57302122
2058,272.3333333333333,92,11.2575229,8.2546191,0.0,1.373052,0.0,0.17239886
2059,272.3333333333333,93,11.3512173,8.9484617,0.0,1.5232765,0.0,-0.11709075
2060,272.3333333333333,94,10.216031000000001,9.8336482,0.0,1.3254553,0.0,-0.1258235
2063,272.73333333333335,91,7.57706042,5.5663321,0.0,-1.3625814,0.0,-0.69896481
2065,272.73333333333335,92,11.823427899999999,8.2786662,0.0,1.4482338,0.0,-0.15713785
2066,272.73333333333335,93,12.039699200000001,8.7462941,0.0,1.6063272,0.0,-0.2832202
2067,272.73333333333335,94,10.7411124,9.7617842,0.0,1.300521,0.0,-0.23248848
2069,273.1333333333333,91,7.0242426899999995,5.2381621,0.0,-1.3878002,0.0,-0.76763938
2071,273.1333333333333,92,12.41611,8.1289088,0.0,1.2574732,0.0,-0.15071974
2072,273.1333333333333,93,12.6362791,8.7218855,0.0,1.4302224,0.0,0.047687906
2073,273.1333333333333,94,11.2564478,9.6476574,0.0,1.3452661,0.0,-0.17919819
2074,273.53333333333336,91,6.4668202699999995,4.9522206,0.0,-1.3935561,0.0,-0.7148539
2076,273.53333333333336,92,12.829406500000001,8.1580904,0.0,1.2452082,0.0,-0.041139232
2077,273.53333333333336,93,13.1838771,8.7844444,0.0,1.3588933,0.0,0.15524312
2078,273.53333333333336,94,11.8173253,9.6184256,0.0,1.3887689,0.0,-0.12580692
2080,273.93333333333334,92,13.4122765,8.0959974,0.0,1.446266,0.0,-0.15407045
2081,273.93333333333334,93,13.723393699999999,8.84608,0.0,1.3846445,0.0,-0.0059013077
2082,273.93333333333334,94,12.3674629,9.5470118,0.0,1.3093432,0.0,-0.17441303
2083,273.93333333333334,96,4.5589531,8.8155339,0.0,1.3947365,0.0,0.0645438
2085,274.3333333333333,92,13.9864193,8.0348341,0.0,1.4845462,0.0,-0.049046488
2086,274.3333333333333,93,14.291592699999999,8.7797233,0.0,1.3137803,0.0,0.047165649
2087,274.3333333333333,94,12.8647999,9.4788952,0.0,1.2942717,0.0,-0.11944847
2088,274.3333333333333,96,5.1168477,8.8413514,0.0,1.7082654,0.0,-0.12338342
2090,274.73333333333335,92,14.5999135,8.0567602,0.0,1.5183786,0.0,0.0025792212
2091,274.73333333333335,93,14.774418,8.8838125,0.0,1.3496708,0.0,0.097071581
2092,274.73333333333335,94,13.4028802,9.4514531,0.0,1.3297663,0.0,-0.17255682
2093,274.73333333333335,96,5.9255654,8.7168271,0.0,1.8850474,0.0,-0.13067334
2094,274.73333333333335,97,20.1297677,10.065843,0.0,-1.1049647,0.0,0.26382469
2096,275.1333333333333,92,15.2011221,8.0368975,0.0,1.4488274,0.0,0.15798288
2097,275.1333333333333,93,15.3713294,8.8573806,0.0,1.425762,0.0,-0.11426209
2098,275.1333333333333,94,13.928612900000001,9.3408497,0.0,1.3084254,0.0,-0.2227647
2099,275.1333333333333,96,6.62488561,8.7368127,0.0,1.6682436,0.0,0.052061949
2100,275.1333333333333,97,19.6877817,10.1713729,0.0,-1.1590658,0.0,0.26863718
2102,275.53333333333336,92,15.7589754,8.1831465,0.0,1.3736647,0.0,0.15894221
2103,275.53333333333336,93,15.915027599999998,8.7924029,0.0,1.4591681,0.0,-0.013935823
2104,275.53333333333336,94,14.4496206,9.2732413,0.0,1.2964305,0.0,-0.1163318
2105,275.53333333333336,96,7.26016034,8.7584767,0.0,1.7041713,0.0,0.048702824
2106,275.53333333333336,97,19.2025147,10.2807528,0.0,-1.1735447,0.0,0.27204347
2108,275.93333333333334,92,16.300053899999998,8.1640512,0.0,1.3936125,0.0,-0.049182219
2109,275.93333333333334,93,16.5386639,8.8462319,0.0,1.4906137,0.0,0.035400749
2110,275.93333333333334,94,14.965757400000001,9.2477843,0.0,1.2761898,0.0,-0.16560447
2111,275.93333333333334,96,7.98822269,8.775775,0.0,1.6820858,0.0,0.10405276
2112,275.93333333333334,97,18.7489457,10.3890077,0.0,-1.2401457,0.0,0.23025064
2114,276.3333333333333,92,16.8738655,8.1438007,0.0,1.4254707,0.0,-5.9655402e-05
2115,276.3333333333333,93,17.1075185,8.8207235,0.0,1.4110361,0.0,-0.063273446
2116,276.3333333333333,94,15.470572399999998,9.1407577,0.0,1.2588199,0.0,-0.16404508
2117,276.3333333333333,96,8.605829,8.8417189,0.0,1.6519106,0.0,0.10276566
2118,276.3333333333333,97,18.2103987,10.4649533,0.0,-1.3073074,0.0,0.18788873
2120,276.73333333333335,92,17.4404305,8.1640035,0.0,1.3559089,0.0,0.051900405
2121,276.73333333333335,93,17.6674927,8.7956132,0.0,1.1442056,0.0,-0.051308276
2122,276.73333333333335,94,15.972813299999999,9.1165482,0.0,1.2982921,0.0,-0.06258152
2123,276.73333333333335,96,9.309751200000001,8.8579875,0.0,1.8051638,0.0,0.037787964
2124,276.73333333333335,97,17.7030997,10.5393187,0.0,-1.2817339,0.0,0.088207583
2126,277.1333333333333,92,17.9585927,8.1853211,0.0,1.3285612,0.0,-0.097133358
2127,277.1333333333333,93,18.0228827,8.7796768,0.0,1.0742179,0.0,-0.14675104
2128,277.1333333333333,94,16.5092061,9.0906925,0.0,1.2784142,0.0,-0.11190542
2131,277.1333333333333,96,10.04996,8.8719493,0.0,1.6575606,0.0,0.096832884
2132,277.1333333333333,97,17.1850114,10.5355194,0.0,-1.309597,0.0,-0.10939656
2134,277.53333333333336,92,18.5032797,8.0862968,0.0,1.3572367,0.0,-0.098532257
2135,277.53333333333336,93,18.5268667,8.6782124,0.0,1.3027958,0.0,-0.15624633
2136,277.53333333333336,94,16.9955446,9.0270239,0.0,1.2100612,0.0,-0.1082735
2139,277.53333333333336,96,10.6357996,8.9354538,0.0,1.5749727,0.0,0.20659301
2140,277.53333333333336,97,16.6554225,10.4518014,0.0,-1.3318597,0.0,-0.160605
2142,277.93333333333334,92,19.0443817,8.1064953,0.0,1.3440079,0.0,0.09875893
2143,277.93333333333334,93,19.0651197,8.6546798,0.0,1.3406202,0.0,0.086985863
2144,277.93333333333334,94,17.4772547,9.0040737,0.0,1.1962561,0.0,-0.056993377
2147,277.93333333333334,96,11.3099382,9.0372237,0.0,1.7212351,0.0,0.14215838
2148,277.93333333333334,97,16.1195237,10.4070354,0.0,-1.3003966,0.0,-0.16687425
2149,278.3333333333333,92,19.5784857,8.165304,0.0,1.3182496,0.0,-0.047264654
2150,278.3333333333333,93,19.5993637,8.7478011,0.0,0.57030768,0.0,0.023665527
2151,278.3333333333333,94,17.9525497,8.981429200000001,0.0,1.1278356,0.0,-0.15239776
2154,278.3333333333333,96,12.0127877,9.0491805,0.0,1.6810331,0.0,-0.021038238
2155,278.3333333333333,97,15.6151053,10.318302,0.0,-1.2730423,0.0,-0.27457137
2157,278.73333333333335,92,20.0989817,8.0686835,0.0,1.3012393,0.0,-0.24155105
2158,278.73333333333335,93,19.5213657,8.6736122,0.0,0.59455027,0.0,-0.36455877
2159,278.73333333333335,94,18.3795237,8.8821555,0.0,1.0651109,0.0,-0.14881415
2162,278.73333333333335,96,12.6547646,9.0203931,0.0,1.7095614,0.0,0.029082951
2163,278.73333333333335,97,15.1010898,10.1873783,0.0,-1.289119,0.0,-0.22677176
2165,279.1333333333333,93,20.0750037,8.456154,0.0,1.244592,0.0,-0.29473986
2166,279.1333333333333,94,18.8046377,8.8623779,0.0,1.0546002,0.0,-0.09782294
2169,279.1333333333333,96,13.3804369,9.0724469,0.0,1.6781961,0.0,-0.022807597
2170,279.1333333333333,97,14.5838101,10.1368846,0.0,-1.1965619,0.0,-0.18552055
2173,279.53333333333336,93,20.5170397,8.4378203,0.0,1.1050898,0.0,-0.045834325
2174,279.53333333333336,94,19.2232037,8.8038972,0.0,0.99167002,0.0,-0.19166377
2177,279.53333333333336,96,13.9973215,9.002147,0.0,1.4844224,0.0,-0.016208256
2178,279.53333333333336,97,14.1438403,10.0389618,0.0,-1.1651154,0.0,-0.29539921
2181,279.93333333333334,94,19.597974699999998,8.7090469,0.0,0.93692647,0.0,-0.23712572
2184,279.93333333333334,96,14.5679748,9.0594803,0.0,1.3035568,0.0,0.044206807
2185,279.93333333333334,97,13.6517178,9.9005652,0.0,-1.2327541,0.0,-0.2432313
2190,280.3333333333333,96,15.040167,9.0375125,0.0,1.1804805,0.0,-0.054919525
2191,280.3333333333333,97,13.157637099999999,9.8443768,0.0,-1.2352017,0.0,-0.14047113
2195,288.73333333333335,103,11.097969299999999,7.293906399999999,0.0,-1.6132999,0.0,-0.74267736
2196,288.73333333333335,104,11.0679898,8.2610944,0.0,-1.232996,0.0,-0.50934606
2197,288.73333333333335,105,10.9046293,9.3608497,0.0,-1.265421,0.0,-0.92816916
2198,288.73333333333335,106,12.6140141,9.8323043,0.0,-1.3859376,0.0,-0.13739895
2200,288.73333333333335,109,4.471530899999999,7.867589799999999,0.0,1.4224203,0.0,0.3169155
2201,288.73333333333335,110,4.5371556,8.5791777,0.0,1.4069187,0.0,0.1860404
2203,289.1333333333333,103,10.4526494,6.9968354,0.0,-1.3211644,0.0,-0.75380114
2204,289.1333333333333,104,10.5747915,8.057356,0.0,-1.127716,0.0,-0.62727996
2205,289.1333333333333,105,10.3984609,8.989582,0.0,-1.3243049,0.0,-0.76690734
2206,289.1333333333333,106,12.0596391,9.7773447,0.0,-1.3558415,0.0,-0.41066545
2208,289.1333333333333,109,5.0404990000000005,7.994356,0.0,1.3968843,0.0,0.13889892
2209,289.1333333333333,110,5.0999231,8.6535938,0.0,1.4023783,0.0,0.24304668
2211,289.53333333333336,103,10.0410378,6.6908655,0.0,-0.96533928,0.0,-0.65766697
2212,289.53333333333336,104,10.165817,7.7592704999999995,0.0,-1.337416,0.0,-0.74255953
2213,289.53333333333336,105,9.8451854,8.7473238,0.0,-1.278293,0.0,-0.7264584
2214,289.53333333333336,106,11.5293408,9.5037719,0.0,-1.1584909,0.0,-0.69756479
2216,289.53333333333336,109,5.5890383,7.978708900000001,0.0,1.449599,0.0,0.19188906
2217,289.53333333333336,110,5.6590583,8.773615,0.0,1.4499827,0.0,0.23747586
2219,289.93333333333334,103,9.6803779,6.4707019,0.0,-1.031407,0.0,-0.55227839
2220,289.93333333333334,104,9.5048587,7.463308400000001,0.0,-1.2826388,0.0,-0.64138992
2221,289.93333333333334,105,9.3758265,8.4084153,0.0,-1.118872,0.0,-0.85513261
2222,289.93333333333334,106,11.1328464,9.2192929,0.0,-1.1131266,0.0,-0.65570558
2224,289.93333333333334,109,6.2001781000000005,8.1478672,0.0,1.3270638,0.0,0.54162765
2225,289.93333333333334,110,6.2599093,8.8435745,0.0,1.2364449,0.0,0.29927988
2227,290.3333333333333,103,9.2159122,6.2490428,0.0,-1.0507665,0.0,-0.67254678
2228,290.3333333333333,104,9.139706,7.2461585,0.0,-0.92630108,0.0,-0.65920702
2229,290.3333333333333,105,8.9500878,8.0632177,0.0,-1.1894273,0.0,-0.75179383
2230,290.3333333333333,106,10.6388395,8.9792075,0.0,-1.1342825,0.0,-0.77459549
2232,290.3333333333333,109,6.65068935,8.412011,0.0,1.1706654,0.0,0.48195865
2233,290.3333333333333,110,6.64821423,9.0130389,0.0,1.0919622,0.0,0.35865262
2235,290.73333333333335,103,8.8397647,5.9326645,0.0,-1.0007831,0.0,-0.68044166
2236,290.73333333333335,104,8.7638178,6.935942799999999,0.0,-1.0044742,0.0,-0.72192954
2237,290.73333333333335,105,8.42428465,7.806980299999999,0.0,-1.2688454,0.0,-0.7611472
2238,290.73333333333335,106,10.2254204,8.5996165,0.0,-0.91771748,0.0,-0.95915684
2240,290.73333333333335,109,7.13671045,8.5334341,0.0,1.2767124,0.0,0.35612473
2241,290.73333333333335,110,7.13347898,9.1304966,0.0,1.3346547,0.0,0.28602529
2243,291.1333333333333,103,8.41528567,5.7046893999999995,0.0,-1.1368152,0.0,-0.63134801
2244,291.1333333333333,104,8.336126629999999,6.6686149,0.0,-1.084887,0.0,-0.78759926
2245,291.1333333333333,105,7.93501147,7.4543,0.0,-1.2226008,0.0,-0.77276158
2246,291.1333333333333,106,9.9046656,8.211882,0.0,-0.75252252,0.0,-1.0878158
2248,291.1333333333333,109,7.67205926,8.6969108,0.0,1.3334383,0.0,0.46227037
2249,291.1333333333333,110,7.71593795,9.2418592,0.0,1.3905872,0.0,0.39173168
2251,291.53333333333336,103,7.93031253,5.427586,0.0,-1.2207252,0.0,-0.69749653
2252,291.53333333333336,104,7.89590819,6.3058634,0.0,-1.1638546,0.0,-0.79636552
