,frame_id,agent_id,pos_x,pos_z,pos_y,vel_x,vel_z,vel_y
719,1842.0,36.0,7.5045138,0.0,7.2957594,-1.6351497,0.0,0.36484624
720,1842.0,37.0,9.2245778,0.0,5.7719759,-1.8288122,0.0,0.18711853
721,1848.0,35.0,11.712722,0.0,4.8318676,1.2592863,0.0,0.25127627
722,1848.0,36.0,6.8628592,0.0,7.380216,-1.6149423,0.0,0.2648901
723,1848.0,37.0,8.5246009,0.0,5.805325,-1.7141192,0.0,0.081665991
724,1854.0,36.0,6.21256,0.0,7.5076715,-1.636445,0.0,0.37368908
725,1854.0,37.0,7.8532824,0.0,5.8373087,-1.6882432,0.0,0.18430884
726,1860.0,36.0,5.5537031,0.0,7.6791673,-1.6644284,0.0,0.37963003
727,1860.0,37.0,7.1740063,0.0,5.9527721,-1.7255461,0.0,0.082210406
728,1866.0,36.0,4.8810172,0.0,7.8113755,-1.6313484,0.0,0.4354337
729,1866.0,37.0,6.4728455,0.0,5.903077,-1.7077963,0.0,-0.022510916
730,1872.0,36.0,4.2486244,0.0,8.0275143,-1.5970193,0.0,0.49108482
731,1872.0,37.0,5.8077693,0.0,5.9347633,-1.6239976,0.0,0.024014798
732,1878.0,36.0,3.6034018,0.0,8.2042433,-1.5700714,0.0,0.38689947
733,1878.0,37.0,5.1736475,0.0,5.9222889,-1.6023819,0.0,-0.085130768
734,1884.0,36.0,2.9925672,0.0,8.3370338,-0.87553729,0.0,0.28300119
735,1884.0,37.0,4.5258638,0.0,5.8666587,-1.6853736,0.0,-0.029290655
736,1890.0,36.0,2.9029719,0.0,8.4306443,-1.1124626,0.0,0.57769786
737,1890.0,37.0,3.8253486,0.0,5.8988563,-1.6551353,0.0,-0.033496891
738,1896.0,36.0,2.1025972,0.0,8.7991921,-1.8501492,0.0,0.69529966
739,1896.0,37.0,3.2017556,0.0,5.8398612,-1.6210109,0.0,0.019255674
740,1902.0,36.0,1.4228526,0.0,8.986884,-1.6914335,0.0,0.748636
741,1902.0,37.0,2.5285398,0.0,5.9142609,-1.6355207,0.0,0.18474455
742,1908.0,36.0,0.74945035,0.0,9.3981009,-1.5816987,0.0,0.85792041
743,1908.0,37.0,1.893339,0.0,5.9876569,-1.6049911,0.0,0.12902031
744,1914.0,36.0,0.15749363,0.0,9.6732203,-1.2909724,0.0,0.72993919
745,1914.0,37.0,1.2445469,0.0,6.0174771,-1.6903213,0.0,0.19093471
746,1920.0,36.0,-0.28332759,0.0,9.9820523,-1.3178981,0.0,0.62705107
747,1920.0,37.0,0.54108197,0.0,6.1404046,-1.7227146,0.0,0.13628176
748,1926.0,36.0,-0.89682484,0.0,10.174861,-1.5337431,0.0,0.48202229
749,1926.0,37.0,-0.13362475,0.0,6.1265025,-1.6205269,0.0,0.13380714
750,1926.0,38.0,11.428242,0.0,4.4082305,-1.9702134,0.0,-0.541112
751,1932.0,37.0,-0.75533953,0.0,6.2474503,-1.5542869,0.0,0.30236948
752,1932.0,38.0,10.640157,0.0,4.1917857,-1.9964348,0.0,-0.59830039
753,1938.0,38.0,9.8310942,0.0,3.9295902,-2.0406157,0.0,-0.50986042
754,1944.0,38.0,9.0076642,0.0,3.7838973,-2.0308051,0.0,-0.3695996
755,1950.0,38.0,8.2064501,0.0,3.6339105,-2.0264952,0.0,-0.37935882
756,1956.0,38.0,7.3864681,0.0,3.4804103,-2.0160468,0.0,-0.33590963
757,1962.0,38.0,6.5936127,0.0,3.3651828,-1.9543566,0.0,-0.39941222
758,1968.0,38.0,5.8229828,0.0,3.1608805,-1.8802867,0.0,-0.35394129
759,1968.0,39.0,11.387737,0.0,5.3549912,-1.9500734,0.0,-0.11447354
760,1974.0,38.0,5.0893833,0.0,3.0820297,-1.7938752,0.0,-0.19961829
761,1974.0,39.0,10.607708,0.0,5.3092018,-1.9725492,0.0,-0.11579292
762,1980.0,38.0,4.3878826,0.0,3.0011859,-2.0134107,0.0,-0.25773298
763,1980.0,39.0,9.8096981,0.0,5.2623569,-2.0134526,0.0,-0.016989838
764,1980.0,40.0,-2.4237719,0.0,-0.4582761,0.52594018,0.0,1.2291004
765,1986.0,38.0,3.4786547,0.0,2.8758434,-2.1585886,0.0,-0.037358319
766,1986.0,39.0,8.996946,0.0,5.2956099,-2.013066,0.0,-0.12328987
767,1986.0,40.0,-2.2133958,0.0,0.033364078,0.85806542,0.0,1.1116916
768,1992.0,38.0,2.6610118,0.0,2.9712992,-2.0194864,0.0,0.014062584
769,1992.0,39.0,8.1992453,0.0,5.163725,-1.9554635,0.0,-0.17978469
770,1992.0,40.0,-1.7373196,0.0,0.43107716,1.3177989,0.0,0.99013634
771,1998.0,38.0,1.8630656,0.0,2.8870934,-1.9520801,0.0,-0.21309549
772,1998.0,39.0,7.4325752,0.0,5.1517822,-1.9401674,0.0,-0.082628409
773,1998.0,40.0,-1.1591567,0.0,0.82547315,1.3004535,0.0,0.97637767
774,2004.0,38.0,1.0993477,0.0,2.8008228,-1.8725506,0.0,-0.33373414
775,2004.0,39.0,6.6471114,0.0,5.0976223,-2.0507721,0.0,-0.29419025
776,2004.0,40.0,-0.69695681,0.0,1.2121793,1.3220899,0.0,0.66932696
777,2010.0,38.0,0.36502511,0.0,2.6201061,-1.8114872,0.0,-0.7484768
778,2010.0,39.0,5.7919576,0.0,4.91643,-2.035833,0.0,-0.24724526
779,2010.0,40.0,-0.10148477,0.0,1.3609347,1.4865214,0.0,0.4853365
780,2016.0,38.0,-0.34984213,0.0,2.2020414,-1.7378328,0.0,-1.0552314
781,2016.0,39.0,5.018445,0.0,4.8998261,-1.9026629,0.0,-0.15234074
782,2016.0,40.0,0.4922603,0.0,1.6004485,1.532177,0.0,0.53689943
783,2022.0,38.0,-1.0252411,0.0,1.775921,-1.5148378,0.0,-1.2520878
784,2022.0,39.0,4.2698273,0.0,4.7945574,-1.8907946,0.0,-0.26587857
785,2022.0,40.0,1.1242568,0.0,1.7904543,1.4539108,0.0,0.64188847
786,2028.0,38.0,-1.5617124,0.0,1.2003711,-1.3411781,0.0,-1.4388746
787,2028.0,39.0,3.5058093,0.0,4.6871232,-1.9220359,0.0,-0.16056713
788,2028.0,40.0,1.6553889,0.0,2.1139593,1.3595234,0.0,0.51962246
789,2034.0,39.0,2.7321985,0.0,4.6661037,-1.8999248,0.0,-0.16676172
790,2034.0,40.0,2.2118755,0.0,2.2061522,1.4620151,0.0,0.50960239
791,2040.0,39.0,1.9858694,0.0,4.5537138,-1.871449,0.0,-0.11424564
792,2040.0,40.0,2.825001,0.0,2.5216412,1.5759575,0.0,0.72606393
793,2046.0,39.0,1.2350394,0.0,4.5747072,-1.8995166,0.0,-0.0040410269
794,2046.0,40.0,3.4726415,0.0,2.7870034,1.6046699,0.0,0.6574924
795,2052.0,39.0,0.46625615,0.0,4.550481,-1.9455563,0.0,-0.11876964
796,2052.0,40.0,4.1087369,0.0,3.0476351,1.5078367,0.0,0.48300709
797,2058.0,39.0,-0.32140565,0.0,4.4796915,-1.8404446,0.0,-0.0077866992
798,2058.0,40.0,4.6789109,0.0,3.173409,1.4210938,0.0,0.42017861
799,2064.0,39.0,-1.0060995,0.0,4.5442516,-1.7117346,0.0,0.16140043
800,2064.0,40.0,5.245612,0.0,3.383778,1.4554401,0.0,0.41364967
801,2070.0,40.0,5.843263,0.0,3.5043288,1.5282391,0.0,0.13858086
802,2076.0,40.0,6.4682033,0.0,3.4946427,1.5008282,0.0,0.082295594
803,2082.0,40.0,7.0439256,0.0,3.5701652,1.4815817,0.0,0.18636786
804,2088.0,40.0,7.6534686,0.0,3.643737,1.5084959,0.0,0.13057446
805,2094.0,40.0,8.2507223,0.0,3.6746248,1.4834193,0.0,0.1279756
806,2100.0,40.0,8.8402041,0.0,3.7461174,1.5102136,0.0,0.12528822
807,2106.0,40.0,9.4588931,0.0,3.7748554,1.5334565,0.0,0.071228665
808,2112.0,40.0,10.066969,0.0,3.8031004,1.511382,0.0,0.17008486
809,2112.0,41.0,12.395313,0.0,5.9682561,-1.5753086,0.0,0.66608065
810,2118.0,40.0,10.667999,0.0,3.9109233,1.5359124,0.0,0.21649917
811,2118.0,41.0,11.765189,0.0,6.2346884,-1.1335317,0.0,0.010883312
812,2118.0,42.0,12.66586,0.0,5.1840962,-0.93771882,0.0,-0.15516833
813,2124.0,40.0,11.295699,0.0,3.9762997,1.512949,0.0,0.31042624
814,2124.0,41.0,11.488487,0.0,5.9769628,-1.0724793,0.0,-0.38279152
815,2124.0,42.0,12.290773,0.0,5.1220288,-1.1676602,0.0,0.19506057
816,2130.0,40.0,11.878358,0.0,4.1592643,1.4454288,0.0,0.50196363
817,2130.0,44.0,12.91646,0.0,6.0555385,-1.6691538,0.0,-0.0057984966
818,2130.0,41.0,10.907206,0.0,5.9284552,-1.5045617,0.0,0.12808254
819,2130.0,42.0,11.731732,0.0,5.3401446,-1.4197689,0.0,0.25449195
820,2130.0,43.0,13.181686,0.0,5.2009994,-1.5611569,0.0,0.16222222
821,2136.0,40.0,12.452042,0.0,4.3778706,1.326342,0.0,0.44830087
822,2136.0,44.0,12.248798,0.0,6.0532191,-1.6289423,0.0,0.23457406
823,2136.0,41.0,10.284838,0.0,6.0794288,-1.4754417,0.0,0.22545803
824,2136.0,42.0,11.154958,0.0,5.3256224,-1.1073772,0.0,0.047793711
825,2136.0,43.0,12.557224,0.0,5.2658883,-1.2943373,0.0,0.10299635
826,2142.0,40.0,12.939432,0.0,4.517905,1.2184733,0.0,0.35008589
827,2142.0,44.0,11.613306,0.0,6.2431978,-1.4693421,0.0,0.17718992
828,2142.0,41.0,9.7268523,0.0,6.1088216,-1.364481,0.0,-0.12992059
829,2142.0,42.0,10.84583,0.0,5.3783796,-0.97120126,0.0,0.19077689
830,2142.0,43.0,12.146217,0.0,5.2833965,-1.3180555,0.0,0.10517227
831,2148.0,44.0,11.073324,0.0,6.1949711,-1.3587501,0.0,-0.072187186
832,2148.0,41.0,9.1932531,0.0,5.9754923,-1.3372196,0.0,-0.18371063
833,2148.0,42.0,10.377997,0.0,5.4782439,-1.2817573,0.0,0.15569281
834,2148.0,43.0,11.502779,0.0,5.3500261,-1.5300674,0.0,0.065178235
835,2154.0,44.0,10.526306,0.0,6.185448,-1.3264257,0.0,0.023025613
836,2154.0,41.0,8.6570766,0.0,5.9618531,-1.3007351,0.0,-0.088052806
837,2154.0,42.0,9.8204246,0.0,5.5029338,-1.4096762,0.0,-0.038750378
838,2154.0,43.0,10.922163,0.0,5.3355391,-1.4144291,0.0,-0.038604621
839,2160.0,44.0,10.012184,0.0,6.2133916,-1.3452485,0.0,0.073116865
840,2160.0,41.0,8.152665,0.0,5.9050501,-1.3288841,0.0,-0.24357701
841,2160.0,42.0,9.2502557,0.0,5.4472436,-1.3804798,0.0,-0.040792314
842,2160.0,43.0,10.371236,0.0,5.3191424,-1.4385904,0.0,-0.039235875
843,2166.0,44.0,9.4501069,0.0,6.2439415,-1.3185227,0.0,-0.029462628
844,2166.0,41.0,7.5939693,0.0,5.7669915,-1.3454943,0.0,-0.19451883
845,2166.0,42.0,8.7160408,0.0,5.4703,-1.2981918,0.0,-0.046651012
846,2166.0,43.0,9.7712903,0.0,5.3041504,-1.4688367,0.0,-0.19172418
847,2172.0,44.0,8.9573656,0.0,6.1898215,-1.2901626,0.0,-0.082716014
848,2172.0,41.0,7.0762696,0.0,5.749435,-1.3035568,0.0,-0.044206807
849,2172.0,42.0,8.2117023,0.0,5.4099228,-1.1663315,0.0,-0.20796299
850,2172.0,43.0,9.1961666,0.0,5.1657631,-1.3438815,0.0,-0.30175558
851,2178.0,44.0,8.4179768,0.0,6.1777687,-1.3534319,0.0,0.07205022
852,2178.0,41.0,6.5511238,0.0,5.731626,-1.3285807,0.0,-0.15025144
853,2178.0,42.0,7.7829755,0.0,5.3039296,-1.1833868,0.0,-0.21050282
854,2178.0,43.0,8.696185,0.0,5.0627459,-1.2565484,0.0,-0.20802797
855,2184.0,44.0,7.8746201,0.0,6.2474616,-1.3287256,0.0,-0.085188401
856,2184.0,41.0,6.013405,0.0,5.6292339,-1.3480692,0.0,-0.15168014
857,2184.0,42.0,7.2649929,0.0,5.2415205,-1.3044642,0.0,-0.15716817
858,2184.0,43.0,8.1909279,0.0,4.9993407,-1.2750253,0.0,-0.21145799
859,2184.0,45.0,11.914239,0.0,5.1372229,-1.7321036,0.0,-0.22588597
860,2190.0,44.0,7.3549963,0.0,6.109618,-1.4120469,0.0,-0.23778773
861,2190.0,41.0,5.4726685,0.0,5.6102819,-1.3617807,0.0,-0.047728216
862,2190.0,42.0,6.7394042,0.0,5.1781951,-1.3236901,0.0,-0.1594846
863,2190.0,43.0,7.6761648,0.0,4.8935795,-1.2936735,0.0,-0.21417421
864,2190.0,45.0,11.221397,0.0,5.0468685,-1.608789,0.0,-0.38284543
865,2196.0,44.0,6.7449826,0.0,6.0572315,-1.4918877,0.0,-0.2922996
866,2196.0,41.0,4.9239805,0.0,5.5910513,-1.3888941,0.0,-0.15627362
867,2196.0,42.0,6.2060408,0.0,5.1139329,-1.3369594,0.0,-0.055542034
868,2196.0,43.0,7.155989,0.0,4.8280013,-1.3619632,0.0,-0.11075465
869,2196.0,46.0,12.335004,0.0,5.3141078,-1.5118297,0.0,-0.032482005
870,2196.0,45.0,10.627208,0.0,4.8309466,-1.4905325,0.0,-0.34399454
871,2202.0,44.0,6.1614861,0.0,5.8757783,-1.2993524,0.0,-0.41205345
872,2202.0,41.0,4.3615532,0.0,5.485263,-1.350734,0.0,-0.16018725
873,2202.0,42.0,5.6698367,0.0,5.1337614,-1.3096819,0.0,-0.21981733
874,2202.0,43.0,6.5865943,0.0,4.8049758,-1.3262809,0.0,-0.11460645
875,2202.0,46.0,11.730272,0.0,5.301115,-1.3842786,0.0,-0.13720295
876,2202.0,45.0,10.028971,0.0,4.7716729,-1.561954,0.0,-0.19847136
877,2208.0,44.0,5.7055006,0.0,5.7275887,-1.3049657,0.0,-0.15227901
878,2208.0,41.0,3.8433933,0.0,5.4629015,-1.308108,0.0,-0.11098991
879,2208.0,42.0,5.1582953,0.0,4.938079,-1.2202361,0.0,-0.33280802
880,2208.0,43.0,6.0949643,0.0,4.7363162,-1.2375196,0.0,-0.17282848
881,2208.0,46.0,11.227581,0.0,5.2043454,-1.3133018,0.0,-0.1922556
882,2208.0,45.0,9.3776446,0.0,4.6721695,-1.5945569,0.0,-0.30390177
883,2214.0,44.0,5.1175135,0.0,5.7539551,-1.4305492,0.0,-0.043572339
884,2214.0,41.0,3.3150668,0.0,5.3964711,-1.3380338,0.0,-0.27751888
885,2214.0,42.0,4.6936478,0.0,4.867515,-1.2204423,0.0,-0.067072745
886,2214.0,43.0,5.5965786,0.0,4.666713,-1.3084798,0.0,-0.11975123
887,2214.0,46.0,10.679631,0.0,5.1473105,-1.3853487,0.0,-0.24378283
888,2214.0,47.0,12.324116,0.0,5.0042301,-1.9216718,0.0,-0.71177271
889,2214.0,45.0,8.753326,0.0,4.5285515,-1.6201682,0.0,-0.20586841
890,2220.0,44.0,4.5610612,0.0,5.6927308,-1.2666084,0.0,0.11095731
891,2220.0,41.0,2.7729662,0.0,5.2408864,-1.2918152,0.0,-0.2274145
892,2220.0,42.0,4.1819414,0.0,4.8844208,-1.295237,0.0,-0.066770681
893,2220.0,43.0,5.0481805,0.0,4.6405152,-1.326559,0.0,-0.12183712
894,2220.0,46.0,10.119303,0.0,5.0093192,-1.4104318,0.0,-0.29743315
895,2220.0,47.0,11.555447,0.0,4.719521,-1.7924697,0.0,-0.57586742
896,2220.0,45.0,8.08151,0.0,4.5074748,-1.6499912,0.0,-0.21116942
897,2226.0,44.0,4.1042268,0.0,5.842721,-1.3374806,0.0,0.22228576
898,2226.0,41.0,2.2816146,0.0,5.2145395,-1.2446004,0.0,-0.17806253
899,2226.0,42.0,3.6574582,0.0,4.8140985,-1.2641838,0.0,-0.2339599
900,2226.0,43.0,4.5353314,0.0,4.5692433,-1.2947265,0.0,-0.2339772
901,2226.0,46.0,9.5512856,0.0,4.909364,-1.382958,0.0,-0.30464264
902,2226.0,47.0,10.89014,0.0,4.5435362,-1.7366625,0.0,-0.59377816
903,2226.0,45.0,7.433333,0.0,4.359616,-1.5751438,0.0,-0.26923647
904,2232.0,44.0,3.4910767,0.0,5.8705594,-1.4399545,0.0,-0.1545749
905,2232.0,41.0,1.777286,0.0,5.0984364,-1.2737019,0.0,-0.34855071
906,2232.0,42.0,3.1705943,0.0,4.6972529,-1.3432824,0.0,-0.23507218
907,2232.0,43.0,4.0123993,0.0,4.4533334,-1.3727727,0.0,-0.23533683
908,2232.0,46.0,9.0129361,0.0,4.765605,-1.3592667,0.0,-0.41364227
909,2232.0,47.0,10.166117,0.0,4.2444985,-1.7751234,0.0,-0.65556085
910,2232.0,45.0,6.821395,0.0,4.2920856,-1.5986502,0.0,-0.16887909
911,2238.0,44.0,2.9522632,0.0,5.719061,-1.4142802,0.0,-0.32375816
912,2238.0,41.0,1.2626531,0.0,4.9356989,-1.4101678,0.0,-0.2354262
913,2238.0,42.0,2.5828323,0.0,4.6260407,-1.4230725,0.0,-0.237087
914,2238.0,43.0,3.4371132,0.0,4.3809739,-1.3964988,0.0,-0.29465554
915,2238.0,46.0,8.4638722,0.0,4.5784502,-1.429112,0.0,-0.31480959
916,2238.0,47.0,9.4700413,0.0,4.0190875,-1.6573912,0.0,-0.62297633
917,2238.0,45.0,6.1544128,0.0,4.2245127,-1.6861813,0.0,-0.22413358
918,2238.0,48.0,-4.639745,0.0,4.5444702,1.5040302,0.0,0.56482479
919,2244.0,44.0,2.3596526,0.0,5.6115529,-1.4437185,0.0,-0.44068693
920,2244.0,41.0,0.64915171,0.0,4.9100954,-1.4389705,0.0,-0.3545829
921,2244.0,42.0,2.0321363,0.0,4.5075833,-1.4498139,0.0,-0.29672595
922,2244.0,43.0,2.8952003,0.0,4.217609,-1.4265082,0.0,-0.41014276
923,2244.0,46.0,7.8696465,0.0,4.5137574,-1.4497905,0.0,-0.26911523
924,2244.0,47.0,8.8402041,0.0,3.7461174,-1.4740654,0.0,-0.48334465
925,2244.0,45.0,5.47245,0.0,4.1127787,-1.7109059,0.0,-0.11954798
926,2244.0,48.0,-4.0381329,0.0,4.7704001,1.4331726,0.0,0.68209055
927,2250.0,44.0,1.7972884,0.0,5.3665115,-1.6110207,0.0,-0.66728291
928,2250.0,41.0,0.11147671,0.0,4.6520326,-1.1523044,0.0,-0.59732143
929,2250.0,42.0,1.4229812,0.0,4.38866,-1.4669719,0.0,-0.24440073
930,2250.0,43.0,2.2959067,0.0,4.0528596,-1.5063221,0.0,-0.35884956
931,2250.0,46.0,7.3040397,0.0,4.363158,-1.4227591,0.0,-0.32690393
932,2250.0,47.0,8.290789,0.0,3.6324118,-1.4971065,0.0,-0.38946825
933,2250.0,45.0,4.7856881,0.0,4.1288743,-1.6258107,0.0,-0.12587238
934,2250.0,48.0,-3.4932069,0.0,5.0901426,1.3415718,0.0,0.67528376
935,2256.0,44.0,1.070836,0.0,5.0777266,-1.6919464,0.0,-0.56232626
936,2256.0,41.0,-0.27269177,0.0,4.4322383,-1.0982829,0.0,-0.54941082
937,2256.0,42.0,0.85855881,0.0,4.3120627,-1.3658911,0.0,-0.30894624
938,2256.0,43.0,1.6901426,0.0,3.9305293,-1.7663285,0.0,-0.93281646
939,2256.0,46.0,6.7314392,0.0,4.2522342,-1.4339508,0.0,-0.12019716
940,2256.0,47.0,7.6425189,0.0,3.4345428,-2.1946735,0.0,-0.65242851
941,2256.0,45.0,4.1718014,0.0,4.0120808,-1.5439784,0.0,-0.23937577
942,2256.0,48.0,-2.9648755,0.0,5.3106271,1.449535,0.0,0.54221645
943,2262.0,44.0,0.4437313,0.0,4.9166505,-1.37574,0.0,-0.29727519
944,2262.0,41.0,-0.76714958,0.0,4.212504,-1.3168195,0.0,-0.61020746
945,2262.0,42.0,0.33026835,0.0,4.141503,-1.2505029,0.0,-0.25776301
946,2262.0,43.0,0.88284391,0.0,3.3066065,-1.8007172,0.0,-1.0012624
947,2262.0,46.0,6.1568791,0.0,4.2670002,-1.6239701,0.0,-0.065676256
948,2262.0,47.0,6.5350502,0.0,3.110469,-2.3968444,0.0,-0.50230871
949,2262.0,45.0,3.5505054,0.0,3.9373737,-1.5701275,0.0,-0.24388665
950,2262.0,48.0,-2.3335789,0.0,5.5239158,1.5604429,0.0,0.47078834
951,2268.0,44.0,-0.029755969,0.0,4.8399064,-1.2713575,0.0,-0.36422531
952,2268.0,41.0,-1.3261474,0.0,3.9440723,-1.3346501,0.0,-0.61830102
953,2268.0,42.0,-0.14184349,0.0,4.1058523,-1.2729874,0.0,-0.32050372
954,2268.0,43.0,0.24956877,0.0,3.1295194,-1.4693732,0.0,-0.50562726
955,2268.0,46.0,5.4322632,0.0,4.1996932,-1.5986323,0.0,-0.17536104
956,2268.0,47.0,5.7250433,0.0,3.0326959,-1.5877058,0.0,-0.20033755
957,2268.0,45.0,2.9156994,0.0,3.8169715,-1.5430738,0.0,-0.36070078
958,2268.0,48.0,-1.7165211,0.0,5.6872578,1.5824691,0.0,0.22934562
959,2274.0,44.0,-0.57335467,0.0,4.6252702,-1.4981358,0.0,-0.47888779
960,2274.0,41.0,-1.8348697,0.0,3.7178631,-1.4136315,0.0,-0.50797346
961,2274.0,42.0,-0.68812156,0.0,3.8851,-1.3807904,0.0,-0.61454748
962,2274.0,43.0,-0.29265464,0.0,2.9021047,-1.2987635,0.0,-0.57300206
963,2274.0,46.0,4.8779733,0.0,4.1267114,-1.3891999,0.0,-0.074907259
964,2274.0,47.0,5.2648856,0.0,2.9501989,-1.5101259,0.0,-0.25990305
965,2274.0,45.0,2.3160463,0.0,3.6488131,-1.4988276,0.0,-0.25428694
966,2274.0,49.0,11.142776,0.0,5.9949805,-1.9600055,0.0,-0.096388234
967,2274.0,48.0,-1.0676036,0.0,5.7073923,1.6142811,0.0,0.10716305
968,2280.0,44.0,-1.2282646,0.0,4.4567962,-1.4264133,0.0,-0.19497292
969,2280.0,41.0,-2.4570526,0.0,3.5376935,-1.2761631,0.0,-0.33778443
970,2280.0,42.0,-1.2464758,0.0,3.6142143,-1.0661615,0.0,-0.68648946
971,2280.0,43.0,-0.789442,0.0,2.6711178,-1.3230692,0.0,-0.64041212
972,2280.0,46.0,4.3209033,0.0,4.1397674,-1.4139132,0.0,-0.13174088
973,2280.0,47.0,4.5169426,0.0,2.8247734,-1.7034785,0.0,-0.20712034
974,2280.0,45.0,1.7166374,0.0,3.6135419,-1.5188953,0.0,-0.20277853
975,2280.0,49.0,10.358774,0.0,5.9564252,-2.07449,0.0,0.10811807
976,2280.0,48.0,-0.42509624,0.0,5.7729882,1.5150566,0.0,-0.004952565
977,2286.0,44.0,-1.7144853,0.0,4.4692919,-1.2155518,0.0,0.03123931
978,2286.0,41.0,-2.8558002,0.0,3.4476356,-0.99686905,0.0,-0.2251448
979,2286.0,42.0,-1.5410507,0.0,3.3359084,-0.73643735,0.0,-0.69576465
980,2286.0,43.0,-1.35111,0.0,2.389775,-1.4041701,0.0,-0.70335706
981,2286.0,46.0,3.7468427,0.0,4.0213187,-1.3862468,0.0,-0.29966488
982,2286.0,47.0,3.9021028,0.0,2.7845027,-1.7501357,0.0,-0.37979002
983,2286.0,45.0,1.1009301,0.0,3.4865902,-1.4782623,0.0,-0.20596157
984,2286.0,49.0,9.4831842,0.0,6.0814749,-1.7614411,0.0,0.089833579
985,2286.0,48.0,0.14444167,0.0,5.7034302,1.4779496,0.0,-0.17532349
986,2292.0,46.0,3.2119058,0.0,3.9000355,-1.3471344,0.0,-0.30542809
987,2292.0,47.0,3.1168341,0.0,2.5209414,-1.3542364,0.0,-0.44081925
988,2292.0,45.0,0.53402756,0.0,3.4487727,-1.4929586,0.0,-0.094362691
989,2292.0,49.0,8.9496212,0.0,6.0282921,-1.5873893,0.0,0.23603724
990,2292.0,48.0,0.75726342,0.0,5.6327294,1.5877849,0.0,-0.12199751
991,2298.0,46.0,2.6691352,0.0,3.7769762,-1.3569264,0.0,-0.30764818
992,2298.0,47.0,2.8187137,0.0,2.4318473,-0.74530103,0.0,-0.22273541
993,2298.0,45.0,-0.093436778,0.0,3.4111001,-1.5686609,0.0,-0.094181499
994,2298.0,49.0,8.2132728,0.0,6.2703047,-1.7711102,0.0,0.2451354
995,2298.0,48.0,1.4146696,0.0,5.6058322,1.6261338,0.0,-0.12223722
996,2304.0,49.0,7.532733,0.0,6.2244004,-1.9327278,0.0,-0.052576113
997,2304.0,48.0,2.0581704,0.0,5.5349396,1.5432281,0.0,-0.063139841
998,2310.0,49.0,6.6670905,0.0,6.2282438,-1.9607294,0.0,0.1032846
999,2310.0,48.0,2.6492521,0.0,5.5553203,1.4665962,0.0,0.050568747
1000,2316.0,49.0,5.9641495,0.0,6.3070281,-1.7803783,0.0,0.092789585
1001,2316.0,48.0,3.2314474,0.0,5.5753946,1.4963135,0.0,-0.061220369
1002,2322.0,49.0,5.2427879,0.0,6.3024755,-1.8141219,0.0,0.095561812
1003,2322.0,48.0,3.8463028,0.0,5.506344,1.5868033,0.0,-0.11979057
1004,2328.0,49.0,4.512852,0.0,6.3834775,-1.8422643,0.0,0.20443861
1005,2328.0,48.0,4.50089,0.0,5.4795622,1.7967051,0.0,-0.020083202
1006,2334.0,49.0,3.7689764,0.0,6.4660264,-1.8596889,0.0,0.20637224
1007,2334.0,48.0,5.2836669,0.0,5.4902775,1.7698113,0.0,0.03354259
1008,2340.0,48.0,5.916739,0.0,5.5063963,1.5724119,0.0,0.092337709
1009,2346.0,48.0,6.5415965,0.0,5.5641477,1.6000598,0.0,0.088874695
1010,2352.0,48.0,7.1967869,0.0,5.577496,1.6262406,0.0,0.0845126
1011,2358.0,48.0,7.842589,0.0,5.6317577,1.6001819,0.0,0.13445083
1012,2364.0,48.0,8.4769324,0.0,5.6850567,1.5695225,0.0,0.081565068
1013,2370.0,48.0,9.0982069,0.0,5.6970098,1.5901475,0.0,0.0272598
1014,2376.0,48.0,9.7490504,0.0,5.7068645,1.6554112,0.0,-0.12672305
1015,2382.0,48.0,10.422536,0.0,5.5956313,1.6723642,0.0,-0.17721388
1016,2388.0,48.0,11.086942,0.0,5.5650934,1.5999118,0.0,-0.024724426
1017,2394.0,48.0,11.702465,0.0,5.5758518,1.5388088,0.0,0.026895986
1018,2862.0,54.0,4.9535698,0.0,6.0610465,1.8057772,0.0,-0.19401341
1019,2862.0,53.0,4.8997446,0.0,6.6620002,1.8051616,0.0,-0.20780707
1020,2862.0,50.0,7.2910986,0.0,7.3100912,-1.6016381,0.0,0.41861405
1021,2862.0,55.0,2.2894276,0.0,3.9633585,1.4910711,0.0,0.30285736
1022,2862.0,57.0,1.4378777,0.0,7.8806043,1.4424495,0.0,-0.6506455
1023,2862.0,56.0,12.340461,0.0,3.3251569,0.18108037,0.0,-0.19866953
1024,2862.0,51.0,7.0517212,0.0,8.4366422,0.0,0.0,0.0
1025,2862.0,52.0,8.0931005,0.0,8.8354351,0.0,0.0,0.0
1026,2868.0,54.0,5.6758807,0.0,5.9834411,1.8531312,0.0,-0.037929105
1027,2868.0,53.0,5.6218092,0.0,6.5788774,1.8525445,0.0,-0.052534669
1028,2868.0,50.0,6.6504434,0.0,7.4775368,-1.6119021,0.0,0.47411405
1029,2868.0,55.0,2.885856,0.0,4.0845014,1.5912474,0.0,0.18765542
1030,2868.0,57.0,2.0148575,0.0,7.6203461,1.493524,0.0,-0.65024419
1031,2868.0,56.0,12.412893,0.0,3.2456891,0.13406859,0.0,-0.19794475
1032,2868.0,51.0,7.0517212,0.0,8.4366422,0.0,0.0,0.0
1033,2868.0,52.0,8.0931005,0.0,8.8354351,0.0,0.0,0.0
1034,2874.0,54.0,6.4360747,0.0,6.0307032,1.9293413,0.0,0.010786283
